Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
200;41.1471786;-8.6162145;592;19.7223227521592
201;41.1471669;-8.6162995;572;19.2339045447599
202;41.1604412;-8.6099511;3372;43.7708454155385
203;41.1572505;-8.6099698;4693;43.7349716870344
204;41.1551969;-8.6100176;4252;41.9499050572649
205;41.1481344;-8.6009712;2048;40.5905299397349
206;41.1473263;-8.6016437;0;35.7242551482915
207;41.1607464;-8.5983025;0;41.0614245952753
208;41.1575282;-8.59892;515;44.0375164878294
209;41.1568221;-8.5990585;1245;45.7056273395546
210;41.1555082;-8.613285;2616;25.7259524957643
211;41.1431966;-8.6088096;2388;30.7062138500609
212;41.1432109;-8.609133;1376;25.7289821543525
213;41.155154;-8.6076319;9126;45.0216062420004
214;41.1485895;-8.615614;813;27.8353450624813
215;41.1495133;-8.5993501;437;28.2590784924884
216;41.1494272;-8.5997797;888;34.4913202002057
217;41.1493148;-8.5993752;4;29.0944576858594
218;41.1491025;-8.5990569;848;38.1745511696694
219;41.1491592;-8.598755;0;26.0704634427924
220;41.1534591;-8.6067659;975;35.4966644809216
221;41.1532747;-8.6063287;874;38.9438558402067
222;41.1522933;-8.6068184;1058;42.0983385204252
223;41.150606;-8.6102434;26044;49.0664483333553
224;41.1508997;-8.6099839;17727;45.1742019466303
225;41.1522632;-8.6100395;2115;40.2236427037446
226;41.1601187;-8.6079182;0;36.7137132922617
227;41.1536304;-8.6047458;9336;48.9804819237211
228;41.1535814;-8.6079197;9229;45.9252250469735
229;41.1535825;-8.6080435;490;31.9819259386568
230;41.1535842;-8.6111483;952;34.9426346216503
231;41.1536317;-8.6114608;289;31.8302210386204
232;41.1535029;-8.6099822;1176;36.0846781131902
233;41.1534752;-8.6079953;1482;36.9104101741587
234;41.1543303;-8.610043;1070;37.3207899484119
235;41.1541822;-8.6097306;262;31.397372124819
236;41.1576047;-8.6071441;983;35.3844451659229
237;41.1554359;-8.6076504;2675;40.2737292740123
238;41.1549111;-8.6132841;4091;33.9880126282594
239;41.1589957;-8.6170527;0;23.2314159858714
240;41.1571931;-8.6177366;873;24.4162963769106
241;41.1569131;-8.6180687;1305;24.8915572732142
242;41.1558182;-8.6226102;0;24.5987659201753
243;41.1560455;-8.6215426;620;26.8933146688245
244;41.1557687;-8.6211574;302;25.5969282596648
245;41.1566109;-8.6212708;1186;28.7072421905518
246;41.1567459;-8.6161615;0;22.2607968042096
247;41.1575429;-8.6142468;2169;24.9787939893832
248;41.1572359;-8.614882;1305;22.2984868961562
249;41.1567428;-8.6146103;436;20.2921222662273
250;41.15687;-8.6139603;0;18.4169109544518
251;41.157044;-8.6143979;0;19.5002670609123
252;41.1576056;-8.6123379;628;24.9268624428544
253;41.1580559;-8.6122303;247;23.0372931695863
254;41.1567665;-8.6120352;2561;31.8624784263577
255;41.1571319;-8.6125987;2161;27.9296673973367
256;41.1518213;-8.6066595;0;10.1163336756662
257;41.1515061;-8.6068336;873;10.8508381789211
258;41.1512397;-8.6069718;0;9.94714040637954
259;41.1472781;-8.60811;292;38.3793384855234
260;41.1479117;-8.6077154;6;32.9124125575168
261;41.1433596;-8.618371;2077;20.9424433084394
262;41.1432912;-8.6184959;1772;16.4813489039012
263;41.1421422;-8.6179746;1203;15.4959515741167
264;41.1421491;-8.6181038;437;12.2504981481774
265;41.1428988;-8.6200575;0;12.1034043617884
266;41.1433592;-8.6183689;0;14.801995404339
267;41.1432917;-8.6181679;2443;21.9079982361472
268;41.1431662;-8.6177779;2366;18.8323327603665
269;41.1445804;-8.6173812;6077;23.088822852237
270;41.1460583;-8.6194073;870;21.8717288232095
271;41.1447344;-8.6183086;3713;23.1761048360418
272;41.1445477;-8.6189149;0;15.4418246671333
273;41.1456564;-8.6201203;0;18.3040221660846
274;41.144475;-8.6142597;0;0.839222237620656
275;41.1440051;-8.6135373;0;0.839222237620656
276;41.1433965;-8.6111623;440;23.7091364151792
277;41.1439998;-8.611389;866;26.7773018503023
278;41.1557003;-8.6053516;410;44.5816485692376
279;41.155165;-8.6059736;6;37.517238772546
280;41.158092;-8.601595;595;44.9323902251982
281;41.1391487;-8.6012227;0;4.52663434637049
282;41.1429788;-8.602023;0;4.52663434637049
283;41.1464595;-8.6041613;0;39.5521246753994
284;41.1493674;-8.6229257;0;34.0893974542628
285;41.1522366;-8.6179199;16277;39.9901315157199
286;41.1501064;-8.6128015;327;35.2954227505326
287;41.1482679;-8.6129898;471;26.5384483135084
288;41.1498314;-8.6129835;12;25.6414976474306
289;41.1491992;-8.6104496;29992;49.9575836247676
290;41.1492866;-8.6111998;17811;43.9163988374807
291;41.1591643;-8.6061297;0;32.8792904976136
292;41.1474282;-8.6205681;2424;30.8147527275942
293;41.1474944;-8.621489;2006;27.3423792744784
294;41.1531488;-8.6100261;1754;37.1321565234576
295;41.1536176;-8.609951;239;31.6683776645709
296;41.1535469;-8.6087035;1169;35.547356441616
297;41.1442647;-8.6235745;0;27.7783298255788
298;41.1441823;-8.6106183;3328;27.2531458070111
299;41.1438429;-8.6108875;872;22.7387132195503
300;41.1435942;-8.6109077;437;18.6315893240047
301;41.1427807;-8.6152794;0;15.1742148908704
302;41.1487614;-8.6078621;21163;52.3746693211221
303;41.1421727;-8.617483;2594;19.6071104462267
304;41.1472274;-8.6153341;1157;27.0785685623851
305;41.1480661;-8.6183557;5398;34.7529788062195
306;41.1480447;-8.6188143;3341;30.5136705136868
307;41.1579736;-8.6224207;0;32.7795359746673
308;41.1558802;-8.6208388;0;24.8319717408123
309;41.1548101;-8.6206049;437;28.3318879487616
310;41.1550116;-8.6198474;0;24.657762445125
311;41.1487349;-8.6161958;406;23.997914630838
312;41.1509773;-8.6148604;0;19.2912301268847
313;41.1514546;-8.6146645;610;21.1125896287879
314;41.1502945;-8.6130976;1305;28.5220925969651
315;41.1516693;-8.6138497;1187;38.5598767012302
316;41.1515501;-8.6146051;761;31.8644282132724
317;41.1428425;-8.6093482;437;27.8553547439129
318;41.1427989;-8.6004758;426;31.4356351750066
319;41.1444146;-8.5992019;5938;30.9519327014429
320;41.1461494;-8.6071094;10944;49.1557307247485
321;41.1470287;-8.6068215;517;42.4730168556733
322;41.1473934;-8.6086529;14068;49.6753169744588
323;41.1462065;-8.6103634;12274;49.567702936088
324;41.1427685;-8.6041052;437;39.2395984534313
325;41.1429419;-8.6054539;0;39.5031988053554
326;41.148689;-8.6197477;0;22.5917177398701
327;41.1562764;-8.6178713;1736;26.8432676117115
328;41.1429577;-8.6021154;0;4.51361500976785
329;41.1391386;-8.6013172;0;4.51361500976785
330;41.153471;-8.6047566;290;42.6260842929884
331;41.1518517;-8.6050347;696;45.0471501055069
332;41.1552462;-8.6062299;468;35.3669718119574
333;41.1558021;-8.6060192;0;29.3513703522435
334;41.1478401;-8.6109253;16051;49.8911132403537
335;41.1527728;-8.5990163;0;24.1494763846792
336;41.1525038;-8.5991136;873;31.6886382256085
337;41.1520994;-8.5992301;1305;41.7585101664512
338;41.1523438;-8.5983198;0;27.7861501611343
339;41.1516924;-8.600005;90;46.3595899181803
340;41.1451859;-8.6108911;182;20.9570486032641
341;41.1451909;-8.6106685;230;24.064878434154
342;41.1482424;-8.615793;786;25.654225106299
343;41.1483183;-8.6180087;8992;24.1054485482663
344;41.1501006;-8.6071805;32458;54.2375724837467
345;41.1502271;-8.6077498;12384;46.0129422111369
346;41.1483178;-8.6063294;135;50.6572155668788
347;41.1476365;-8.6039313;2413;55.8062066332937
348;41.1471867;-8.6022112;0;33.7065043832116
349;41.1523054;-8.6068743;1674;39.5386906416429
350;41.1516049;-8.6071817;2166;36.0231630365628
351;41.1511073;-8.6073894;912;40.5562944667017
352;41.1520981;-8.6060507;2891;52.7740865635876
353;41.1532096;-8.6054044;0;45.6177611288204
354;41.1487354;-8.6098624;7;35.7165152388761
355;41.1460601;-8.6109171;1207;25.2630318322144
356;41.1460665;-8.6106255;0;20.0758011881615
357;41.1448801;-8.6081326;0;19.5152859309883
358;41.1447376;-8.6076178;0;17.8641273851784
359;41.1443105;-8.6078862;854;20.1716923354016
360;41.1442919;-8.6077726;1397;28.4013524620812
361;41.1433684;-8.6086999;0;26.8658450541382
362;41.1426362;-8.609767;0;23.3539257661672
363;41.1450891;-8.6108997;4732;28.8172578021873
364;41.1572106;-8.6113301;2967;40.6613467712873
365;41.1534669;-8.6063516;29;38.9887698264554
366;41.1458616;-8.6108128;517;21.7599449774719
367;41.1424541;-8.6175191;1340;14.7139513716765
368;41.1422673;-8.6176452;2272;15.3436499810406
369;41.1422107;-8.6177618;363;13.1268263870887
370;41.143444;-8.6174181;380;14.3711429528184
371;41.1435681;-8.6174332;2202;19.3341687235744
372;41.1431129;-8.6176403;666;14.4773174658283
373;41.1432368;-8.6174319;0;13.1246070456771
374;41.1551071;-8.6129451;437;27.3416414628743
375;41.1426172;-8.6075841;872;31.9857451185993
376;41.1425134;-8.6058645;437;30.165260976814
377;41.1433637;-8.6078073;0;0.123998681675215
378;41.1432634;-8.6078538;0;0.123998681675215
379;41.1466712;-8.6111656;1382;32.9555060819922
380;41.1467033;-8.6115054;287;32.539425007944
381;41.1470677;-8.6114384;512;38.0011842420173
382;41.1470268;-8.6110925;1700;41.168204489541
383;41.1481119;-8.6123577;783;27.3787387426961
384;41.1467214;-8.6149602;33;21.643836950182
385;41.1469678;-8.6152096;421;21.2138597972101
386;41.1466493;-8.6152777;24;18.9756705396987
387;41.1472926;-8.6159026;786;23.2096956097051
388;41.1446603;-8.6115766;12109;31.3951693445614
389;41.1427381;-8.614152;7611;31.3188011847074
390;41.14536;-8.6120337;11910;34.4466022737983
391;41.1448974;-8.6117362;11569;30.602137805055
392;41.1460535;-8.6113083;1591;30.8002457039991
393;41.1411584;-8.6145347;7228;28.2546537734326
394;41.1459546;-8.6201871;0;18.0164234176234
395;41.1436959;-8.6215808;0;3.32738545382662
396;41.1418616;-8.6186843;0;3.32738545382662
397;41.1544566;-8.6094641;406;37.3248563601649
398;41.1482742;-8.6081345;1339;42.1800433576592
399;41.1446998;-8.6006023;1;17.7876672363128
400;41.1438025;-8.6006525;436;18.7292376767783
401;41.1446745;-8.6007988;435;17.5445277146066
402;41.1446167;-8.6012984;870;20.7173838990315
403;41.1437296;-8.6010625;2169;22.4033218163994
404;41.1446874;-8.6006921;0;11.6222122330951
405;41.1481107;-8.6075947;584;33.7684633995973
406;41.1491616;-8.610279;285;40.5703384045412
407;41.1411531;-8.614278;1736;14.9491621498154
408;41.1500295;-8.6129916;3;24.8104155400903
409;41.1482473;-8.6160034;28;21.749757391676
410;41.1489942;-8.6177556;8562;24.7874181430352
411;41.1490215;-8.618179;0;20.4097517977298
412;41.1431712;-8.6110526;0;16.9653469328944
413;41.143312;-8.6111774;0;14.105711914086
414;41.1403161;-8.5961122;0;27.0310072143414
415;41.1482254;-8.6075252;0;20.73838529759
416;41.1455931;-8.6238899;0;20.3113904144406
417;41.1532611;-8.6035241;32901;62.0521642193332
418;41.1509525;-8.6036864;87;52.9741711977422
419;41.1510538;-8.6011413;1803;53.3266893415244
420;41.1510849;-8.600131;1526;45.5643883248699
421;41.1532765;-8.6024055;27188;62.0165060010392
422;41.1551448;-8.6025556;1790;54.3268438686026
423;41.1456284;-8.6018537;19;23.5622138130833
424;41.1455584;-8.6016894;17;21.3667451889772
425;41.1446067;-8.6013967;2592;23.2816319453264
426;41.1472455;-8.6171957;906;20.9055241627641
427;41.1449772;-8.5978882;0;30.5401202252259
428;41.1459237;-8.5982284;437;34.9362028500823
429;41.1504156;-8.6050647;0;40.103015621103
430;41.1515359;-8.6069361;1305;13.6106330349374
431;41.1515782;-8.6070886;1736;17.3732199602981
432;41.1459475;-8.6107411;439;21.446271559428
433;41.1460753;-8.6106065;778;28.9428556025818
434;41.1493453;-8.6004661;1373;44.2219764413619
435;41.156745;-8.5983773;0;33.449272783853
436;41.1456771;-8.6016123;794;35.3628758479659
437;41.1485299;-8.6070875;162;44.5270424727388
438;41.1502576;-8.6130005;873;15.3732461131605
439;41.1502179;-8.6130086;0;8.64923563292263
440;41.1503124;-8.6129663;0;10.1221823025296
441;41.1410814;-8.6144781;2165;16.5734297726878
442;41.1477709;-8.6226637;0;24.9272418029307
443;41.1568688;-8.6227744;0;26.7846864684932
444;41.1536197;-8.6100571;502;33.7291296927549
445;41.1571044;-8.611051;0;34.2781549033487
446;41.161348;-8.6003146;0;41.9430531312045
447;41.1542027;-8.5964784;0;2.89183199580493
448;41.1533394;-8.6231467;0;0.857491306724371
449;41.153265;-8.6221762;0;0.857491306724371
450;41.1576311;-8.614258;0;14.2665040595334
451;41.1505347;-8.5979846;0;27.0027651105235
452;41.1428869;-8.6054819;0;25.2386506254389
453;41.1459026;-8.6100703;0;19.7009172460101
454;41.1420973;-8.6061935;0;35.8540506119814
