Source;Target;Label;Highway;Length;Type
719;771;UNAMED;residential;4.22;Undirected
771;765;UNAMED;residential;11.5;Undirected
765;767;UNAMED;residential;8.75;Undirected
767;770;UNAMED;residential;1.89;Undirected
720;772;Estrada da Senhora da Saúde;tertiary;191.79;Undirected
773;774;UNAMED;tertiary;26.68;Undirected
771;393;UNAMED;tertiary;12.43;Undirected
775;776;UNAMED;residential;67.47;Undirected
777;778;UNAMED;residential;38.5;Undirected
778;779;UNAMED;residential;60.11;Undirected
779;780;UNAMED;residential;32.88;Undirected
781;778;UNAMED;residential;70.23;Undirected
782;783;UNAMED;residential;60.05;Undirected
393;777;Estrada da Senhora da Saúde;tertiary;89.46;Undirected
777;774;Estrada da Senhora da Saúde;tertiary;91.33;Undirected
784;779;UNAMED;residential;69.76;Undirected
785;766;UNAMED;residential;48.08;Undirected
774;786;UNAMED;tertiary;27.11;Undirected
766;783;UNAMED;residential;47.51;Undirected
783;769;UNAMED;residential;20.97;Undirected
769;787;UNAMED;residential;25.46;Undirected
767;766;UNAMED;residential;24.16;Undirected
714;198;UNAMED;residential;4.71;Undirected
198;788;UNAMED;residential;51.64;Undirected
789;788;Rua Aboim Ascensão;tertiary;37.06;Undirected
788;790;Rua Aboim Ascensão;tertiary;19.28;Undirected
790;199;Rua Aboim Ascensão;tertiary;19.05;Undirected
199;791;Rua Aboim Ascensão;tertiary;1.66;Undirected
792;714;Rua Aboim Ascensão;tertiary;62.45;Undirected
714;622;Rua Aboim Ascensão;tertiary;77.43;Undirected
622;789;Rua Aboim Ascensão;tertiary;15.45;Undirected
793;11;UNAMED;tertiary;10.84;Undirected
11;792;UNAMED;tertiary;4.1;Undirected
792;794;UNAMED;tertiary;19.68;Undirected
794;795;UNAMED;tertiary;4.35;Undirected
795;748;UNAMED;tertiary;24.51;Undirected
748;793;UNAMED;tertiary;13.55;Undirected
768;787;Rua da Guiné-Bissau;residential;19.68;Undirected
787;400;Rua da Guiné-Bissau;residential;34.61;Undirected
400;780;Rua da Guiné-Bissau;residential;46.73;Undirected
780;796;Rua da Guiné-Bissau;residential;17.83;Undirected
791;794;Rua Aboim Ascensão;tertiary;86.26;Undirected
796;776;Rua da Guiné Bissau;residential;48.49;Undirected
776;402;Rua da Guiné Bissau;residential;85.73;Undirected
402;797;Rua da Guiné Bissau;residential;43.0;Undirected
797;798;Rua da Guiné Bissau;residential;35.7;Undirected
798;799;Rua da Guiné Bissau;residential;26.83;Undirected
715;624;UNAMED;residential;70.09;Undirected
795;164;UNAMED;tertiary;504.02;Undirected
14;800;Rua Infante Dom Henrique;tertiary;144.72;Undirected
800;96;Rua Infante Dom Henrique;tertiary;52.85;Undirected
96;645;Rua Infante Dom Henrique;tertiary;26.88;Undirected
645;89;Rua Infante Dom Henrique;tertiary;6.26;Undirected
89;652;Rua Infante Dom Henrique;tertiary;93.28;Undirected
801;13;UNAMED;tertiary;20.8;Undirected
748;801;UNAMED;tertiary;23.81;Undirected
161;648;Rua das Duninhas;residential;138.87;Undirected
802;643;Largo da Estação;residential;29.19;Undirected
643;93;Largo da Estação;residential;44.56;Undirected
160;803;UNAMED;residential;51.64;Undirected
803;637;UNAMED;residential;59.98;Undirected
804;92;UNAMED;residential;20.72;Undirected
92;235;Avenida da República;tertiary;113.32;Undirected
162;640;Rua Gomes Freire;tertiary;53.18;Undirected
640;801;Rua Gomes Freire;tertiary;40.12;Undirected
162;601;Rua Miguel Bombarda;residential;70.19;Undirected
601;621;Rua Miguel Bombarda;residential;52.91;Undirected
621;649;Rua Miguel Bombarda;residential;18.57;Undirected
93;804;Largo da Estação;residential;21.2;Undirected
644;636;Rua Coelho Ventura;residential;61.52;Undirected
636;800;Rua Coelho Ventura;residential;62.31;Undirected
805;806;Rua Primeiro de Maio;residential;18.05;Undirected
806;78;Rua Primeiro de Maio;residential;8.34;Undirected
78;807;Rua Primeiro de Maio;residential;19.61;Undirected
807;808;Rua Primeiro de Maio;residential;26.65;Undirected
808;662;Rua Primeiro de Maio;residential;30.8;Undirected
662;809;Rua Primeiro de Maio;residential;25.89;Undirected
664;810;Rua do Capitão Mor;residential;33.56;Undirected
810;156;Rua do Capitão Mor;residential;6.08;Undirected
805;717;Praça de Ferreira de Almeida;residential;25.15;Undirected
810;811;Rua do Compromisso;residential;34.06;Undirected
811;808;Rua do Compromisso;residential;31.79;Undirected
240;238;UNAMED;tertiary;21.97;Undirected
812;813;Travessa dos Arcos;residential;19.0;Undirected
813;665;Travessa dos Arcos;residential;20.18;Undirected
654;813;Travessa José Coelho;residential;118.61;Undirected
270;189;Rua da Misericórdia;residential;46.53;Undirected
189;814;Rua da Misericórdia;residential;14.39;Undirected
814;246;Rua da Misericórdia;residential;35.81;Undirected
809;250;Rua Primeiro de Maio;residential;14.82;Undirected
250;243;Rua Primeiro de Maio;residential;10.72;Undirected
555;815;Travessa Lethes;residential;41.36;Undirected
815;816;Travessa Lethes;residential;91.73;Undirected
816;817;Travessa Lethes;residential;10.74;Undirected
818;60;UNAMED;tertiary;14.32;Undirected
738;512;UNAMED;residential;15.13;Undirected
532;571;Rua do Sol;residential;35.32;Undirected
571;110;Rua do Sol;residential;52.23;Undirected
818;128;Rua de Santo António;tertiary;25.6;Undirected
128;737;Rua de Santo António;tertiary;88.5;Undirected
737;819;Rua de Santo António;tertiary;33.84;Undirected
820;819;UNAMED;tertiary;37.19;Undirected
127;821;UNAMED;residential;31.07;Undirected
544;822;UNAMED;residential;13.84;Undirected
822;823;UNAMED;residential;29.72;Undirected
823;824;UNAMED;residential;45.07;Undirected
819;825;UNAMED;tertiary;25.97;Undirected
153;826;Rua do Sol;residential;53.86;Undirected
532;824;Rua do Sol;residential;9.33;Undirected
824;154;Rua do Sol;residential;40.65;Undirected
232;178;Rua Nova do Castelo;residential;42.78;Undirected
292;232;UNAMED;residential;27.64;Undirected
196;827;Rua Comandante Francisco Manuel;residential;205.42;Undirected
178;292;UNAMED;residential;30.23;Undirected
245;196;Rua Comandante Francisco Manuel;residential;35.32;Undirected
827;718;Rua Comandante Francisco Manuel;residential;4.77;Undirected
279;828;Rua Domingos Guieiro;residential;77.74;Undirected
828;829;Rua Domingos Guieiro;residential;3.88;Undirected
829;830;Rua Domingos Guieiro;residential;56.0;Undirected
831;829;UNAMED;residential;30.33;Undirected
828;259;UNAMED;residential;25.46;Undirected
259;832;UNAMED;residential;6.58;Undirected
833;834;UNAMED;residential;4.75;Undirected
834;260;Rua Monsenhor Boto;residential;83.07;Undirected
835;836;Estrada de São Luís;residential;168.28;Undirected
836;506;Estrada de São Luís;residential;116.07;Undirected
506;837;Estrada de São Luís;residential;284.23;Undirected
837;558;Estrada de São Luís;residential;47.78;Undirected
300;838;UNAMED;residential;19.82;Undirected
838;299;UNAMED;residential;20.16;Undirected
797;839;UNAMED;residential;23.98;Undirected
840;841;UNAMED;residential;20.6;Undirected
842;843;UNAMED;residential;13.47;Undirected
843;844;UNAMED;residential;15.63;Undirected
845;846;UNAMED;residential;7.31;Undirected
847;840;Rua Doutor Emílio José Campos Coroa;residential;16.19;Undirected
840;844;Rua Doutor Emílio José Campos Coroa;residential;141.7;Undirected
844;848;Rua Doutor Emílio José Campos Coroa;residential;14.76;Undirected
848;845;Rua Doutor Emílio José Campos Coroa;residential;4.47;Undirected
845;849;Rua Doutor Emílio José Campos Coroa;residential;10.54;Undirected
849;397;Rua Doutor Emílio José Campos Coroa;residential;29.78;Undirected
397;768;Rua Doutor Emílio José Campos Coroa;residential;26.63;Undirected
850;840;UNAMED;residential;25.74;Undirected
851;842;UNAMED;residential;76.85;Undirected
852;850;UNAMED;residential;96.22;Undirected
850;853;UNAMED;residential;34.85;Undirected
854;839;Praceta João Henrique Santos;residential;21.45;Undirected
839;855;Praceta João Henrique Santos;residential;24.82;Undirected
842;846;UNAMED;residential;16.87;Undirected
846;849;UNAMED;residential;11.32;Undirected
843;848;UNAMED;residential;8.65;Undirected
856;857;UNAMED;residential;5.33;Undirected
858;859;UNAMED;residential;10.57;Undirected
860;399;UNAMED;residential;97.71;Undirected
399;841;UNAMED;residential;28.88;Undirected
841;853;UNAMED;residential;14.98;Undirected
861;857;UNAMED;residential;33.9;Undirected
862;389;Avenida Heróis da Pátria;residential;57.07;Undirected
863;853;Avenida Heróis da Pátria;residential;99.05;Undirected
853;847;Avenida Heróis da Pátria;residential;16.13;Undirected
864;861;Rua de Angola;residential;4.58;Undirected
861;865;Rua de Angola;residential;64.44;Undirected
865;866;Rua de Angola;residential;77.09;Undirected
866;403;Rua de Angola;residential;18.6;Undirected
403;744;Rua de Angola;residential;18.69;Undirected
867;868;Avenida Heróis da Pátria;residential;8.73;Undirected
868;869;Avenida Heróis da Pátria;residential;15.35;Undirected
869;863;Avenida Heróis da Pátria;residential;13.27;Undirected
870;871;UNAMED;residential;38.56;Undirected
865;859;UNAMED;residential;22.5;Undirected
872;871;UNAMED;residential;48.88;Undirected
871;873;UNAMED;residential;10.12;Undirected
866;404;UNAMED;residential;17.57;Undirected
874;875;UNAMED;residential;63.95;Undirected
876;875;UNAMED;residential;61.93;Undirected
875;877;UNAMED;residential;61.09;Undirected
878;877;Rua Filipe Ferrer;residential;148.83;Undirected
877;876;Rua Filipe Ferrer;residential;10.99;Undirected
876;879;Rua Filipe Ferrer;residential;57.43;Undirected
879;377;Rua Doutor José Filipe Álvares;residential;52.97;Undirected
377;329;Rua Doutor José Filipe Álvares;residential;28.04;Undirected
329;880;Rua Doutor José Filipe Álvares;residential;13.12;Undirected
881;882;UNAMED;residential;9.37;Undirected
880;882;UNAMED;residential;20.15;Undirected
882;883;UNAMED;residential;16.03;Undirected
884;885;Rua Vale de Carneiros;residential;165.52;Undirected
885;886;Rua Vale de Carneiros;residential;51.49;Undirected
887;888;UNAMED;residential;16.85;Undirected
888;880;UNAMED;residential;23.52;Undirected
889;885;Rua Vale de Carneiros;residential;83.53;Undirected
318;890;Caminho Manuel Vicente;residential;6.7;Undirected
890;889;Caminho Manuel Vicente;residential;86.73;Undirected
889;879;Caminho Manuel Vicente;residential;60.67;Undirected
891;888;UNAMED;residential;9.15;Undirected
395;361;UNAMED;residential;20.45;Undirected
389;799;Avenida Heróis da Pátria;residential;37.22;Undirected
799;867;Avenida Heróis da Pátria;residential;44.29;Undirected
361;345;Rua Major General António José Da Costa Pinto;residential;44.86;Undirected
345;892;Rua Major General António José Da Costa Pinto;residential;117.07;Undirected
339;893;UNAMED;residential;75.98;Undirected
341;894;UNAMED;residential;61.87;Undirected
526;895;UNAMED;residential;8.07;Undirected
896;897;UNAMED;residential;10.76;Undirected
897;898;UNAMED;residential;12.61;Undirected
898;899;UNAMED;residential;23.52;Undirected
899;521;UNAMED;residential;41.49;Undirected
527;895;UNAMED;residential;20.05;Undirected
895;519;UNAMED;residential;45.04;Undirected
896;898;UNAMED;residential;18.38;Undirected
230;325;UNAMED;residential;14.37;Undirected
900;322;Rua Cidade de Bolama;residential;23.53;Undirected
900;323;Rua Cidade de Bolama;residential;23.22;Undirected
225;321;UNAMED;residential;21.91;Undirected
901;902;Avenida Doutor Júlio Filipe de Almeida Carrapato;residential;71.9;Undirected
903;904;UNAMED;tertiary;31.64;Undirected
903;905;Avenida Doutor Julio Filipe de Almeida Carrapato;residential;20.91;Undirected
905;902;Avenida Doutor Julio Filipe de Almeida Carrapato;residential;32.1;Undirected
505;39;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;122.47;Undirected
39;906;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;29.11;Undirected
906;487;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;98.91;Undirected
487;904;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;70.54;Undirected
904;907;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;22.73;Undirected
907;905;UNAMED;residential;22.88;Undirected
503;505;UNAMED;tertiary;19.27;Undirected
230;215;Rua Sporting Clube Farense;residential;158.92;Undirected
215;701;Rua Sporting Clube Farense;residential;9.78;Undirected
701;908;Rua Sporting Clube Farense;residential;6.57;Undirected
908;216;Rua Sporting Clube Farense;residential;13.51;Undirected
41;328;UNAMED;residential;10.38;Undirected
7;909;UNAMED;tertiary;19.37;Undirected
909;910;UNAMED;tertiary;6.07;Undirected
910;36;UNAMED;tertiary;33.83;Undirected
1;328;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;101.5;Undirected
668;443;Rua Aboim Ascensão;tertiary;14.68;Undirected
443;451;Rua Aboim Ascensão;tertiary;71.95;Undirected
451;606;Rua Aboim Ascensão;tertiary;26.92;Undirected
606;789;Rua Aboim Ascensão;tertiary;10.83;Undirected
37;131;Rua Ataíde de Olivera;residential;83.99;Undirected
131;47;Rua Ataíde de Olivera;residential;62.27;Undirected
47;553;Rua Ataíde de Olivera;residential;53.8;Undirected
553;911;Rua Ataíde de Olivera;residential;77.67;Undirected
504;1;UNAMED;tertiary;27.63;Undirected
912;913;UNAMED;residential;11.05;Undirected
913;914;UNAMED;residential;14.52;Undirected
915;916;Laergo de São Luís;residential;7.69;Undirected
916;917;Laergo de São Luís;residential;10.58;Undirected
917;912;Laergo de São Luís;residential;7.3;Undirected
912;914;Laergo de São Luís;residential;12.52;Undirected
914;915;Laergo de São Luís;residential;7.74;Undirected
913;918;Largo de São Luís;residential;42.31;Undirected
916;540;UNAMED;residential;13.18;Undirected
540;917;UNAMED;residential;9.9;Undirected
918;724;UNAMED;residential;19.35;Undirected
724;919;UNAMED;residential;9.52;Undirected
919;101;UNAMED;residential;6.76;Undirected
101;920;UNAMED;residential;43.92;Undirected
722;918;UNAMED;residential;28.73;Undirected
725;918;UNAMED;residential;17.12;Undirected
103;921;UNAMED;tertiary;4.77;Undirected
921;919;UNAMED;tertiary;5.2;Undirected
919;723;UNAMED;tertiary;14.85;Undirected
922;923;UNAMED;residential;2.57;Undirected
923;541;UNAMED;residential;7.39;Undirected
464;922;Rua Frei Lourenço Santa Maria;residential;8.22;Undirected
922;924;Rua Frei Lourenço Santa Maria;residential;5.15;Undirected
464;441;UNAMED;residential;11.74;Undirected
442;923;Rua Doutor Rodrigo Davim;residential;5.1;Undirected
923;924;Rua Doutor Rodrigo Davim;residential;3.52;Undirected
924;925;Rua Doutor Rodrigo Davim;residential;92.02;Undirected
925;926;Rua Doutor Rodrigo Davim;residential;48.99;Undirected
721;439;UNAMED;residential;18.23;Undirected
927;928;UNAMED;residential;11.26;Undirected
929;381;UNAMED;residential;13.43;Undirected
928;930;UNAMED;residential;56.92;Undirected
542;931;UNAMED;residential;5.52;Undirected
931;932;UNAMED;residential;4.3;Undirected
932;381;UNAMED;residential;9.66;Undirected
384;99;Largo do Carmo;residential;72.75;Undirected
99;933;Largo do Carmo;residential;15.55;Undirected
933;438;Largo do Carmo;residential;55.35;Undirected
438;934;Largo do Carmo;residential;6.08;Undirected
934;561;Largo do Carmo;residential;6.79;Undirected
468;935;Rua Coronel António Santos Fonseca;residential;100.37;Undirected
935;706;Rua Coronel António Santos Fonseca;residential;12.56;Undirected
926;469;Rua do Cercado;residential;55.14;Undirected
469;475;Rua do Cercado;residential;44.58;Undirected
936;467;UNAMED;residential;16.37;Undirected
937;936;UNAMED;residential;13.88;Undirected
204;449;Rua Frederico Lecor;residential;58.64;Undirected
449;461;Rua Frederico Lecor;residential;30.52;Undirected
461;474;Rua Frederico Lecor;residential;58.72;Undirected
474;470;Rua Frederico Lecor;residential;48.29;Undirected
470;925;Rua Frederico Lecor;residential;55.63;Undirected
925;928;Rua Frederico Lecor;residential;49.51;Undirected
445;387;Rua Carvalho Araújo;residential;55.24;Undirected
387;705;Rua Carvalho Araújo;residential;126.53;Undirected
459;938;UNAMED;residential;29.13;Undirected
939;940;UNAMED;residential;46.62;Undirected
941;942;UNAMED;residential;47.96;Undirected
942;943;UNAMED;residential;14.47;Undirected
940;943;UNAMED;residential;39.47;Undirected
943;944;UNAMED;residential;13.08;Undirected
944;938;UNAMED;residential;19.74;Undirected
938;940;UNAMED;residential;47.27;Undirected
472;448;Rua Belchior Vieiga;residential;99.57;Undirected
459;446;Rua Gaspar Leão;residential;26.89;Undirected
446;454;Rua Gaspar Leão;residential;10.44;Undirected
454;945;Rua Gaspar Leão;residential;23.33;Undirected
945;434;Rua Gaspar Leão;residential;5.1;Undirected
434;465;Rua Gaspar Leão;residential;95.86;Undirected
942;944;UNAMED;residential;19.79;Undirected
945;466;UNAMED;residential;74.22;Undirected
946;947;UNAMED;residential;15.4;Undirected
947;172;UNAMED;residential;30.65;Undirected
948;949;UNAMED;residential;22.4;Undirected
935;707;UNAMED;residential;15.7;Undirected
949;950;Rua Luís de Camões;residential;46.99;Undirected
629;948;Rua Luís de Camões;residential;13.76;Undirected
951;952;Rua Luís de Camões;residential;69.54;Undirected
952;953;Rua Luís de Camões;residential;11.14;Undirected
953;591;Rua Luís de Camões;residential;26.69;Undirected
591;611;Rua Luís de Camões;residential;7.48;Undirected
611;575;Rua Luís de Camões;residential;40.05;Undirected
575;954;Rua Luís de Camões;residential;83.5;Undirected
954;585;Rua Luís de Camões;residential;21.52;Undirected
585;948;Rua Luís de Camões;residential;72.76;Undirected
592;953;UNAMED;residential;12.44;Undirected
955;952;UNAMED;residential;20.14;Undirected
200;951;Estrada da Senhora da Saúde;residential;75.17;Undirected
951;385;Estrada da Senhora da Saúde;residential;70.54;Undirected
385;452;Estrada da Senhora da Saúde;residential;125.76;Undirected
452;630;Estrada da Senhora da Saúde;residential;47.71;Undirected
630;684;Estrada da Senhora da Saúde;residential;65.42;Undirected
684;956;Estrada da Senhora da Saúde;residential;18.05;Undirected
956;838;Estrada da Senhora da Saúde;residential;42.02;Undirected
957;958;Rua Doutor José Neves Júnior;residential;14.34;Undirected
959;583;UNAMED;residential;14.47;Undirected
960;961;UNAMED;residential;10.18;Undirected
962;960;Rua Doutor José Neves Junior;residential;45.35;Undirected
963;964;UNAMED;residential;17.79;Undirected
965;966;UNAMED;residential;18.87;Undirected
703;708;UNAMED;residential;15.12;Undirected
967;968;UNAMED;residential;6.92;Undirected
954;968;UNAMED;residential;12.13;Undirected
957;969;Rua Doutor José Neves Júnior;residential;10.43;Undirected
969;966;Rua Doutor José Neves Júnior;residential;28.18;Undirected
966;963;Rua Doutor José Neves Júnior;residential;23.5;Undirected
963;970;Rua Doutor José Neves Júnior;residential;33.87;Undirected
970;959;Rua Doutor José Neves Júnior;residential;12.62;Undirected
583;970;UNAMED;residential;11.29;Undirected
969;956;Rua Doutor José Neves Júnior;residential;37.67;Undirected
958;965;Rua Doutor José Neves Júnior;residential;34.13;Undirected
965;964;Rua Doutor José Neves Júnior;residential;15.61;Undirected
964;971;Rua Doutor José Neves Júnior;residential;39.0;Undirected
971;961;Rua Doutor José Neves Júnior;residential;8.4;Undirected
961;959;Rua Doutor José Neves Júnior;residential;4.0;Undirected
972;741;Rua Cidade da Praia;residential;18.94;Undirected
367;518;Rua Cidade de Bolama;residential;128.01;Undirected
518;900;Rua Cidade de Bolama;residential;73.23;Undirected
224;973;UNAMED;residential;10.65;Undirected
973;974;UNAMED;residential;3.63;Undirected
975;976;UNAMED;residential;6.36;Undirected
976;226;UNAMED;residential;13.02;Undirected
977;976;UNAMED;residential;5.87;Undirected
227;229;UNAMED;residential;26.48;Undirected
223;973;UNAMED;residential;10.71;Undirected
978;975;UNAMED;residential;67.94;Undirected
975;979;UNAMED;residential;10.81;Undirected
974;978;UNAMED;residential;70.35;Undirected
978;977;UNAMED;residential;70.25;Undirected
977;979;UNAMED;residential;6.94;Undirected
979;224;UNAMED;residential;6.11;Undirected
980;222;UNAMED;residential;58.93;Undirected
220;981;Praça António Sérgio;residential;8.1;Undirected
981;536;Praça António Sérgio;residential;19.3;Undirected
536;574;Praça António Sérgio;residential;191.58;Undirected
573;982;Praça António Sérgio;residential;173.71;Undirected
982;981;Praça António Sérgio;residential;15.55;Undirected
981;219;Praça António Sérgio;residential;8.37;Undirected
982;221;UNAMED;residential;24.0;Undirected
574;537;Praça António Sérgio;residential;37.26;Undirected
537;568;Praça António Sérgio;residential;18.63;Undirected
568;728;Praça António Sérgio;residential;38.71;Undirected
728;524;Praça António Sérgio;residential;58.81;Undirected
21;983;UNAMED;residential;15.74;Undirected
119;984;UNAMED;residential;15.49;Undirected
984;985;UNAMED;residential;2.93;Undirected
985;986;UNAMED;residential;7.9;Undirected
987;354;UNAMED;residential;19.98;Undirected
117;362;Largo Doutor Francisco Sá Carneiro;residential;121.27;Undirected
362;987;Largo Doutor Francisco Sá Carneiro;residential;24.71;Undirected
987;988;Largo Doutor Francisco Sá Carneiro;residential;13.7;Undirected
118;485;UNAMED;residential;21.9;Undirected
485;117;UNAMED;residential;19.42;Undirected
566;570;Rua Teixeira Gomes;residential;59.53;Undirected
570;557;Rua Teixeira Gomes;residential;60.01;Undirected
214;908;UNAMED;residential;11.86;Undirected
22;983;Rua General Humberto Delgado;residential;29.07;Undirected
983;54;Rua General Humberto Delgado;residential;42.41;Undirected
5;989;UNAMED;residential;17.61;Undirected
989;59;UNAMED;residential;26.16;Undirected
909;6;UNAMED;residential;2.35;Undirected
6;989;UNAMED;residential;13.11;Undirected
58;6;UNAMED;residential;22.08;Undirected
6;910;UNAMED;residential;4.87;Undirected
59;751;Rua Doutor Manuel Arriaga;residential;98.09;Undirected
751;990;Rua Doutor Manuel Arriaga;residential;59.21;Undirected
990;74;Rua Doutor Manuel Arriaga;residential;17.76;Undirected
991;65;UNAMED;residential;23.63;Undirected
74;992;Rua da Polícia de Segurança Pública;residential;13.94;Undirected
992;289;Rua da Polícia de Segurança Pública;residential;79.05;Undirected
289;586;Rua da Polícia de Segurança Pública;residential;129.12;Undirected
586;993;Rua da Polícia de Segurança Pública;residential;86.99;Undirected
71;994;Travessa Pintor Carlos Porfírio;residential;105.32;Undirected
994;63;Travessa Pintor Carlos Porfírio;residential;13.67;Undirected
995;996;UNAMED;residential;25.12;Undirected
997;998;UNAMED;residential;7.58;Undirected
999;995;UNAMED;residential;5.15;Undirected
995;1000;UNAMED;residential;19.02;Undirected
1000;997;UNAMED;residential;2.36;Undirected
997;991;UNAMED;residential;20.1;Undirected
991;1001;UNAMED;residential;17.93;Undirected
1001;1002;UNAMED;residential;1.99;Undirected
1002;999;UNAMED;residential;17.44;Undirected
64;994;UNAMED;residential;17.34;Undirected
1003;181;UNAMED;residential;18.81;Undirected
181;743;UNAMED;residential;17.88;Undirected
743;1004;UNAMED;residential;7.44;Undirected
1004;295;UNAMED;residential;15.96;Undirected
295;1003;UNAMED;residential;4.37;Undirected
184;294;Largo de São Francisco;residential;81.33;Undirected
263;285;Rua Caçadores 4;residential;61.8;Undirected
285;1005;Rua Caçadores 4;residential;49.68;Undirected
1005;1006;Rua Caçadores 4;residential;75.91;Undirected
1007;595;Urbanização Horta do Ferragiel;residential;54.02;Undirected
294;731;UNAMED;residential;12.99;Undirected
1008;290;UNAMED;residential;2.71;Undirected
290;293;UNAMED;residential;11.51;Undirected
293;730;UNAMED;residential;14.27;Undirected
730;1006;UNAMED;residential;11.72;Undirected
1006;1008;UNAMED;residential;2.12;Undirected
732;294;UNAMED;residential;12.79;Undirected
742;996;Rua Engenheiro Joaquim Lopes Belchior;residential;432.71;Undirected
588;594;UNAMED;residential;12.51;Undirected
1009;481;UNAMED;residential;80.32;Undirected
1010;1011;UNAMED;residential;10.43;Undirected
1012;1013;UNAMED;residential;64.98;Undirected
1013;1014;UNAMED;residential;10.48;Undirected
1014;1015;UNAMED;residential;70.46;Undirected
1015;1012;UNAMED;residential;5.24;Undirected
1016;1017;UNAMED;residential;18.3;Undirected
1018;507;UNAMED;residential;94.72;Undirected
1011;1019;Rua Capitão José Vieira Branco;residential;13.53;Undirected
1019;1010;Rua Capitão José Vieira Branco;residential;17.94;Undirected
1020;484;UNAMED;residential;17.94;Undirected
1021;756;UNAMED;residential;12.76;Undirected
1022;1013;UNAMED;residential;20.98;Undirected
477;755;Rua Professor Alberto Uva;residential;65.86;Undirected
479;1014;UNAMED;residential;46.0;Undirected
489;1020;Praça Assis Esperança;residential;50.69;Undirected
1020;1023;Praça Assis Esperança;residential;7.18;Undirected
1023;490;Praça Assis Esperança;residential;56.99;Undirected
1024;480;Rua Professor Alberto Uva;residential;73.95;Undirected
1015;494;UNAMED;residential;7.46;Undirected
494;1012;UNAMED;residential;5.81;Undirected
1025;836;UNAMED;residential;55.16;Undirected
1026;837;Rua Capitão José Vieira Branco;residential;44.53;Undirected
837;493;Rua Capitão José Vieira Branco;residential;28.25;Undirected
493;478;Rua Capitão José Vieira Branco;residential;102.39;Undirected
478;1019;Rua Capitão José Vieira Branco;residential;41.29;Undirected
476;1024;Rua Professor Alberto Uva;residential;74.77;Undirected
16;558;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;306.89;Undirected
558;491;Avenida Doutor Júlio Filipe de Almeida Carrapato;tertiary;98.29;Undirected
1027;1028;UNAMED;residential;12.85;Undirected
1029;194;Rua Monsenhor Henrique Ferreira da Silva;residential;2.01;Undirected
194;1027;Rua Monsenhor Henrique Ferreira da Silva;residential;51.3;Undirected
1027;679;Rua Monsenhor Henrique Ferreira da Silva;residential;39.18;Undirected
679;1030;Rua Monsenhor Henrique Ferreira da Silva;residential;5.07;Undirected
1030;678;Rua Monsenhor Henrique Ferreira da Silva;residential;76.02;Undirected
678;1031;Rua Monsenhor Henrique Ferreira da Silva;residential;21.9;Undirected
1031;1032;Rua Monsenhor Henrique Ferreira da Silva;residential;29.35;Undirected
1033;1031;UNAMED;residential;82.27;Undirected
320;335;Estrada da Penha;residential;66.83;Undirected
335;1032;Estrada da Penha;residential;130.13;Undirected
1032;371;Estrada da Penha;residential;65.49;Undirected
371;673;Estrada da Penha;residential;17.67;Undirected
673;306;Estrada da Penha;residential;95.95;Undirected
306;1034;Estrada da Penha;residential;53.11;Undirected
1034;690;Estrada da Penha;residential;4.18;Undirected
690;1035;Estrada da Penha;residential;17.31;Undirected
1035;1036;Estrada da Penha;residential;13.43;Undirected
1036;1037;Estrada da Penha;residential;10.4;Undirected
1037;692;Estrada da Penha;residential;57.18;Undirected
692;1038;Estrada da Penha;residential;514.88;Undirected
733;735;UNAMED;residential;93.76;Undirected
1029;734;UNAMED;residential;17.47;Undirected
1039;1040;UNAMED;residential;9.88;Undirected
1040;1041;UNAMED;residential;8.99;Undirected
1042;1039;UNAMED;residential;9.31;Undirected
1039;1041;UNAMED;residential;10.9;Undirected
1041;370;UNAMED;residential;52.74;Undirected
370;368;UNAMED;residential;13.31;Undirected
368;1042;UNAMED;residential;50.46;Undirected
310;375;Rua Distrito de Faro;residential;114.19;Undirected
309;373;Rua Distrito de Faro;residential;113.9;Undirected
352;1043;UNAMED;residential;46.39;Undirected
369;358;UNAMED;residential;26.85;Undirected
357;1040;UNAMED;residential;25.31;Undirected
1044;1045;UNAMED;residential;28.27;Undirected
1046;315;UNAMED;residential;8.64;Undirected
315;1047;UNAMED;residential;8.57;Undirected
890;331;UNAMED;residential;18.89;Undirected
314;1047;UNAMED;residential;18.8;Undirected
1047;694;UNAMED;residential;13.43;Undirected
746;1048;UNAMED;residential;18.72;Undirected
307;372;UNAMED;residential;112.95;Undirected
350;1049;UNAMED;residential;47.4;Undirected
348;1050;UNAMED;residential;44.23;Undirected
1034;1051;UNAMED;residential;93.65;Undirected
688;1048;UNAMED;residential;32.59;Undirected
1048;747;UNAMED;residential;23.35;Undirected
747;1052;UNAMED;residential;33.99;Undirected
1053;1049;UNAMED;residential;33.88;Undirected
1049;310;UNAMED;residential;26.1;Undirected
1054;1035;UNAMED;residential;12.05;Undirected
1036;689;UNAMED;residential;24.78;Undirected
40;1055;Rua Alves Rocada;residential;29.65;Undirected
1055;1056;Rua Alves Rocada;residential;19.79;Undirected
