Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
202;37.0248926;-7.9352634;145;55.6239844341839
203;37.0246781;-7.9353841;3665;57.3743936385919
204;37.0240863;-7.9357229;7981;60.285927540282
205;37.019815;-7.9365193;16293;65.2885599067867
206;37.0207021;-7.9353691;48123;67.7484679019191
207;37.0203135;-7.9370308;0;64.1423755748756
208;37.0185759;-7.9350134;3522;49.1956948594123
209;37.0187124;-7.9352354;9934;58.3218584492952
210;37.0189464;-7.9355983;7676;59.5314184868335
211;37.0204273;-7.9371547;42275;64.7530910115497
212;37.0206993;-7.9374336;741;56.3992179279891
213;37.0240744;-7.9266788;96624;72.3025048485626
214;37.0220494;-7.9281984;2361;66.4132361103171
215;37.0220538;-7.9283537;15651;72.009437752737
216;37.0218593;-7.9281221;96218;76.699479456412
217;37.0238199;-7.9317695;18522;68.873761526202
218;37.0237925;-7.9317014;5436;56.1969893746924
219;37.023733;-7.9315358;153;46.6936115691566
220;37.0236884;-7.9313978;7;46.5578943648307
221;37.0236239;-7.9312144;5207;54.7926022879066
222;37.0235041;-7.9308734;3184;50.8364658920564
223;37.0234458;-7.9307076;1429;45.3850649281193
224;37.023384;-7.9305317;2114;45.2532848450224
225;37.0233254;-7.930365;2347;50.457840336334
226;37.0233008;-7.9302966;5498;48.0935166027515
227;37.0232296;-7.9300982;7951;55.7403751189078
228;37.0231427;-7.9298647;840;53.225057095942
229;37.0231292;-7.9298277;4052;56.3781785089607
230;37.0230567;-7.929629;13689;68.7443826636405
231;37.0209273;-7.9358514;61447;64.6500780005657
232;37.0114051;-7.9337459;31712;48.4698705393403
233;37.0128373;-7.9353134;2842;30.9677326690495
234;37.012592;-7.9350889;1111;29.5039190344482
235;37.0176526;-7.9382771;75240;67.2916021279624
236;37.0151364;-7.935456;0;41.8667570413845
237;37.0151899;-7.9354474;72975;51.1415151385297
238;37.0160134;-7.9353201;74573;51.2182928744748
239;37.0161966;-7.9352514;1005;44.8472792814277
240;37.0161815;-7.93519;3253;44.4354184411038
241;37.016354;-7.9350825;2674;41.3698074847818
242;37.0163909;-7.9351703;0;36.3377551395662
243;37.0163586;-7.9352788;3;39.7711763210656
244;37.0148173;-7.9354728;0;41.0258665832391
245;37.0147506;-7.9355192;1118;44.9878500417697
246;37.0147997;-7.9353036;73861;50.1953223799998
247;37.0167561;-7.9363428;1097;57.0039309400937
248;37.0168218;-7.9364661;0;50.8258219938146
249;37.0163381;-7.9356758;73342;58.8641022029957
250;37.0164506;-7.9352426;6349;43.6265284800197
251;37.016504;-7.9353628;8326;58.5451847810654
252;37.0162781;-7.9355327;73338;50.222761611815
253;37.013488;-7.9235933;0;6.91897781971648
254;37.0117536;-7.9202495;0;6.91897781971648
255;37.013505;-7.9329194;47084;57.1594886635988
256;37.0132999;-7.932815;46243;55.0780553679475
257;37.0125065;-7.9326659;45242;54.8679381677076
258;37.0120205;-7.9325779;35500;55.133104675397
259;37.013676;-7.9347579;2122;43.4990890678068
260;37.0142638;-7.934677;5394;45.8648384326875
261;37.0145736;-7.9347915;6995;49.322187835436
262;37.0146283;-7.9348412;0;33.4104798699931
263;37.0144331;-7.9317558;36409;62.8914398834782
264;37.0147018;-7.9318688;32566;57.0892202226968
265;37.0157301;-7.9303202;0;50.4088540732342
266;37.0152955;-7.9302587;886;46.6446492846707
267;37.0155365;-7.9302951;1377;50.1439522069941
268;37.0151014;-7.9306842;233;44.8737343137487
269;37.0163279;-7.9312961;3417;51.8696362506843
270;37.0148722;-7.9342258;6587;46.4218823180184
271;37.0147976;-7.9326657;7022;47.5901694488062
272;37.0149382;-7.9318104;6670;44.4073488827052
273;37.015484;-7.9319448;6630;45.2694004584543
274;37.0154642;-7.9326417;8442;46.6054181830051
275;37.0154427;-7.9331785;2735;44.6244813559112
276;37.0149444;-7.9315308;70;41.2618256663183
277;37.0147433;-7.9317678;3354;43.3591864923457
278;37.0145607;-7.9328634;30094;56.8580585068375
279;37.0142358;-7.9340429;12365;53.0927576808722
280;37.0127055;-7.9348774;11488;40.1978584556957
281;37.0130891;-7.9350665;10426;37.7449399568861
282;37.0133971;-7.933374;13444;53.4974495348277
283;37.0136435;-7.9324516;0;51.1226201905937
284;37.0137624;-7.9320248;28735;59.8021193005013
285;37.0139093;-7.9315231;49981;64.2568954939942
286;37.014205;-7.9304906;44569;64.0337801341494
287;37.014426;-7.9297682;24605;62.2933036692514
288;37.0148388;-7.928872;24574;62.9641124963627
289;37.0154274;-7.9279445;33606;63.4593679278827
290;37.012804;-7.9312799;1111;47.6742124023058
291;37.0127818;-7.9315855;28483;58.9313410919224
292;37.0114203;-7.9334352;0;52.0827124038822
293;37.0127027;-7.9313065;83;47.5688950666112
294;37.0121698;-7.9313175;5022;52.8393890007207
295;37.0115709;-7.9313743;1098;48.0826906596939
296;37.0148277;-7.9341085;62539;57.5273833344627
297;37.0142344;-7.9330788;70082;59.0885217137437
298;37.0126589;-7.9313626;0;52.012635799271
299;37.0253722;-7.9399934;33014;76.8177776251786
300;37.0253856;-7.9396921;56032;88.4211866826173
301;37.0239933;-7.9264254;90381;72.9281211308132
302;37.0233539;-7.9256512;52271;74.8460933321288
303;37.0229509;-7.9252501;8777;75.8101878984927
304;37.0209975;-7.9238285;7782;73.9133749484867
305;37.0208348;-7.923732;4492;61.2694814675825
306;37.027818;-7.9248773;5626;56.2103619696442
307;37.0278244;-7.9253365;6699;56.6652070021751
308;37.0278284;-7.9256272;4464;54.3762863193389
309;37.0278274;-7.926045;67;48.6903105775453
310;37.0278276;-7.9260768;2229;52.0818055725903
311;37.0278225;-7.9264155;32208;66.4067913533196
312;37.0278715;-7.9272765;5106;59.4525048229306
313;37.0282058;-7.9278811;3744;54.2646316085671
314;37.0284772;-7.9283297;1590;48.3713203959732
315;37.0285539;-7.928537;104;43.1542503028025
316;37.0285576;-7.9287803;1554;43.2877556866307
317;37.0285556;-7.9288826;3427;50.1939723247129
318;37.0286233;-7.9290899;0;43.7534276341382
319;37.0244198;-7.9264483;58347;59.9974864357268
320;37.0246854;-7.9261593;89973;65.978409189228
321;37.0233874;-7.9301307;7839;57.566808782089
322;37.0236787;-7.929959;7986;60.7080339018153
323;37.0237326;-7.9298198;103306;65.5136614074501
324;37.0236123;-7.9295004;104557;70.3808808131548
325;37.0231819;-7.9296693;10570;63.7604111540695
326;37.0194706;-7.9248627;6463;66.1408288736867
327;37.0196601;-7.9241639;6148;64.9151961288079
328;37.019895;-7.9232839;10259;65.9981784159996
329;37.0278933;-7.9315214;4397;57.1941878894833
330;37.0293725;-7.9314101;0;55.9692707362336
331;37.0284586;-7.9291425;4382;55.7346093628637
332;37.0283394;-7.9292081;89;48.9073931370255
333;37.0179711;-7.9273432;0;64.3144929757732
334;37.0242397;-7.9267276;94858;70.0705158594374
335;37.0252082;-7.9257879;82356;66.6360009711581
336;37.0254586;-7.9262998;65079;63.9992159891321
337;37.0258254;-7.9268805;7282;60.7361519722107
338;37.0262067;-7.9276209;4049;57.6347067881882
339;37.0262798;-7.9281249;2991;52.2992959044862
340;37.0263063;-7.9282877;2804;45.6693760258757
341;37.0263415;-7.9285045;3253;46.8617966411938
342;37.0263797;-7.9288676;3821;47.6931137799204
343;37.0263989;-7.92905;4818;55.5316766089124
344;37.0264599;-7.9296305;13476;61.7674690630386
345;37.0265356;-7.9303801;16606;64.6423764565475
346;37.0265567;-7.931166;0;58.6966849267828
347;37.0293684;-7.9252522;17553;59.7890207813828
348;37.0287065;-7.9254962;1222;54.1165608803082
349;37.0285076;-7.9255388;1172;46.6655124116624
350;37.0280559;-7.9255976;2245;48.3364643722576
351;37.0268184;-7.9256871;8551;55.7879269385551
352;37.0261573;-7.9257913;10681;56.3304392174559
353;37.0258868;-7.9259655;56750;61.9677450768741
354;37.019426;-7.9282788;1312;53.5095021307884
355;37.0192284;-7.9277335;428;52.301918388831
356;37.0191427;-7.9274851;341;55.3115124827087
357;37.0272359;-7.9272375;2459;55.9599806900183
358;37.0263633;-7.9268581;8714;55.3331285708463
359;37.0262093;-7.9265712;44342;61.1239187122593
360;37.0259871;-7.9305625;47837;80.4180835186797
361;37.026133;-7.9304127;17628;64.9807031616025
362;37.0195851;-7.9283742;1881;60.2433765662444
363;37.01955;-7.9296399;83157;74.094659850792
364;37.0294913;-7.9262108;22466;66.4830240348179
365;37.0267927;-7.9264181;33764;62.5599872063598
366;37.0258158;-7.9306671;30138;76.0247904153191
367;37.0255796;-7.9308011;99880;73.7333173360865
368;37.0267391;-7.9267473;1110;39.5235754141816
369;37.0265876;-7.9267462;4426;46.1380767084453
370;37.0266832;-7.9268799;1110;39.2808655057742
371;37.0267967;-7.9249155;9717;59.7157013810537
372;37.0268109;-7.9254221;7579;57.4782319074941
373;37.0268032;-7.9260255;2216;48.562146344843
374;37.0268014;-7.9260643;1111;26.861990693109
375;37.0268007;-7.9260927;2;51.7150148396432
376;37.0263282;-7.9261547;0;26.2327942435268
377;37.0280198;-7.9312482;6577;65.051777612139
378;37.0293533;-7.9312062;0;62.8209776647409
379;37.0211879;-7.9336933;4605;52.9821659087708
380;37.0213322;-7.9341875;4332;51.829861469137
381;37.0212531;-7.934254;3382;51.4122594171477
382;37.0207406;-7.9343257;1610;50.5939732480407
383;37.0206834;-7.93435;1011;51.9799890502115
384;37.0205127;-7.9343972;39800;59.1456023879658
385;37.0226987;-7.9388388;34737;71.1255870888268
386;37.022971;-7.9381798;32260;75.3899706833835
387;37.0231652;-7.9376675;5656;68.0642597108691
388;37.0257605;-7.9360613;83770;83.9951464541027
389;37.026092;-7.9357606;56493;74.7467360120075
390;37.0258318;-7.9310791;103713;75.9639833782161
391;37.0242589;-7.9267217;29265;75.4127872302438
392;37.0273802;-7.9407386;28261;68.6278422223858
393;37.0273527;-7.9398807;40557;69.1575822539589
394;37.0244036;-7.9265698;65791;73.9201326721877
395;37.0259657;-7.930317;43439;73.9765048085997
396;37.0259967;-7.9320473;128685;89.81819872676
397;37.0277378;-7.9383576;6209;51.3998016152685
398;37.0276287;-7.9380551;10200;61.4557553942094
399;37.0277241;-7.9362924;21193;62.3700102844734
400;37.0270432;-7.9384669;3818;58.3238439311603
401;37.0269702;-7.9370148;0;51.067475974852
402;37.0263489;-7.9369597;3878;54.9949633791361
403;37.0271082;-7.9334769;5527;28.3720156792346
404;37.0269532;-7.9334437;1111;29.082976549153
405;37.0264725;-7.9325878;0;28.4633075640647
406;37.0280367;-7.9319527;1184;33.0740878115304
407;37.0280599;-7.9323422;3362;32.5536340721677
408;37.0297391;-7.9335374;0;31.2650765591265
409;37.0274449;-7.9417602;26112;64.9431760288045
410;37.026768;-7.9415153;25083;62.5617101809076
411;37.0260498;-7.9412539;12033;59.4189817282077
412;37.0258728;-7.9411894;0;47.9496797012865
413;37.0268589;-7.9428644;2221;44.7789316872597
414;37.0269386;-7.9425563;0;40.4109772846214
415;37.0257052;-7.9428746;3363;49.4718042848666
416;37.0258162;-7.9424649;7731;53.3099055080938
417;37.0260128;-7.9417394;9871;55.286068701208
418;37.0260164;-7.9404303;0;65.3123472613355
419;37.0262144;-7.9426276;0;34.4131780394506
420;37.0261496;-7.9426042;2221;48.0623008422739
421;37.0262737;-7.9418363;0;47.9378433458129
422;37.0266611;-7.9419522;10937;55.9315531580189
423;37.0265727;-7.9423132;8748;50.9744399432161
424;37.0265364;-7.9427392;7707;48.7132878119121
425;37.0270277;-7.9429389;0;38.80119981566
426;37.0262196;-7.9423212;0;42.6502265491158
427;37.0264412;-7.9431387;3375;47.5106403148869
428;37.0273455;-7.9431768;2221;45.8238221334288
429;37.0273234;-7.942941;0;38.7442846537614
430;37.0270595;-7.9420821;0;51.0084402246131
431;37.0244188;-7.9360183;0;47.1920499611735
432;37.0241168;-7.9360989;2221;52.8386771998244
433;37.0236909;-7.936161;0;48.688581201167
434;37.0247309;-7.933484;1088;63.4953791541069
435;37.0252066;-7.9347992;24;60.8359225057181
436;37.020153;-7.9350164;39967;63.0320217478971
437;37.0196846;-7.9349646;1867;59.1854274012375
438;37.0192288;-7.9344266;0;56.449127280414
439;37.0228193;-7.9330984;754;57.3050986601298
440;37.0225746;-7.9335292;4879;59.6362933562212
441;37.0223036;-7.9340509;3668;55.8673970913631
442;37.0222802;-7.934096;0;36.0463237943358
443;37.021345;-7.9362356;31513;73.2986316046147
444;37.022317;-7.9366132;8998;72.0658194895706
445;37.0227148;-7.937405;553;66.8197313787156
446;37.0243862;-7.9334108;724;60.021175972983
447;37.0242572;-7.933756;20;60.5313634035799
448;37.0238054;-7.9349617;2583;62.2695291551668
449;37.0235681;-7.9356001;12625;63.8181864232394
450;37.0239533;-7.9387745;1111;70.0872660331253
451;37.0213247;-7.9370456;30782;74.4792305296944
452;37.0237523;-7.9393538;30428;69.4476652453741
453;37.0239755;-7.9387084;0;39.0831383562625
454;37.0244788;-7.9334305;1087;54.4536954824039
455;37.0250093;-7.9349102;35;53.8937997464629
456;37.025526;-7.9345701;6417;61.8958882501875
457;37.0248094;-7.9350209;70;53.9729248082074
458;37.024479;-7.9325011;47516;72.8013182906509
459;37.0241478;-7.9333602;38764;74.0336576134824
460;37.0236748;-7.9345583;31735;74.3111373487604
461;37.0233021;-7.9355152;13643;72.1412106312657
462;37.0231337;-7.9343986;23104;72.9532204664296
463;37.0226939;-7.9342696;17935;68.488043125233
464;37.0223502;-7.9341695;3785;59.7640539227264
465;37.0255816;-7.9336586;9624;67.0283306463947
466;37.0247861;-7.9326479;13934;67.6260731962597
467;37.0248478;-7.935845;2220;51.6478508473345
468;37.0234752;-7.9369971;3138;62.4271185508674
469;37.022142;-7.9358897;687;64.9312151952757
470;37.022364;-7.9352463;20974;69.2995745791804
471;37.0228161;-7.9339102;0;57.3988297668918
472;37.0246337;-7.9345354;1147;59.4331608665929
473;37.0229163;-7.9335988;0;65.5689859819784
474;37.0227884;-7.9353619;12929;72.9412527516442
475;37.0225013;-7.9361124;8392;70.2690990182831
476;37.0228899;-7.9234886;9948;47.1879560043424
477;37.0226547;-7.9233086;6644;44.7153177773588
478;37.0226604;-7.9243243;22913;57.9204965445387
479;37.0227882;-7.9238675;18633;53.4895659174992
480;37.0228731;-7.9235542;12078;49.380010161965
481;37.0229743;-7.923203;1160;42.5521480841702
482;37.0230205;-7.9230463;35;38.6852578777148
483;37.023067;-7.9228878;1110;43.6573392724405
484;37.0231413;-7.9226286;2197;48.3330630029942
485;37.0208358;-7.9281852;7323;71.05916369114
486;37.0160966;-7.9223508;16536;62.91779040184
487;37.016243;-7.9217567;7949;60.3382536207199
488;37.016896;-7.9199545;0;54.0558437737227
489;37.0234612;-7.9219959;1097;48.0247842252211
490;37.0233764;-7.921905;7669;66.8273533411936
491;37.0241019;-7.9262373;99277;70.6175828455253
492;37.0241404;-7.9262097;41847;60.0811129834341
493;37.0234198;-7.9249766;25011;59.2402800122318
494;37.0235827;-7.9247025;0;50.4399188788653
495;37.0235736;-7.9217372;1111;46.4548290488642
496;37.0235412;-7.9217005;14;54.8794352277547
497;37.023303;-7.9214312;1113;54.9997481010437
498;37.0235258;-7.9219301;2224;53.6766802500284
499;37.023606;-7.9204239;0;45.4319962948583
500;37.0188126;-7.9228239;0;38.4464360212756
501;37.0186719;-7.9229666;36604;68.0409264782797
502;37.0184801;-7.9227826;384;50.225867400612
503;37.0185459;-7.9225822;783;52.7070219502002
504;37.0188221;-7.9227455;1229;54.492656079464
505;37.0183806;-7.9226473;510;58.5698974414685
506;37.0243112;-7.9220714;8837;72.2818460392314
507;37.0239599;-7.9220082;4429;59.5376644564868
508;37.0234861;-7.9208396;0;50.8277404137686
509;37.0218041;-7.9336646;10036;60.1103448782819
510;37.021738;-7.9331047;26605;62.1059908739583
511;37.0172441;-7.9307963;5723;62.8920631248875
512;37.016816;-7.9307438;1111;55.7964295324225
513;37.0183777;-7.9346173;5720;48.3567565349698
514;37.0186307;-7.9341779;54;50.0329123120081
515;37.0189509;-7.9339354;1760;51.7206413851957
516;37.0204659;-7.9235573;4713;64.0419434209501
517;37.0205057;-7.9245388;290;62.6365573788985
518;37.0245013;-7.9302961;114852;73.7690826335364
519;37.0244999;-7.9307103;18344;66.8836273004363
520;37.0244678;-7.9309499;15510;63.5270121607932
521;37.0242619;-7.9312091;15113;65.8948757162217
522;37.0233414;-7.9323996;1580;64.8095041387632
523;37.0185176;-7.9349825;3130;47.0060942072427
524;37.0214359;-7.9303209;17262;71.7766086755907
525;37.0217526;-7.9303597;23925;71.7304181939048
526;37.0248784;-7.9309897;402;58.4035155986796
527;37.0250433;-7.9309829;1111;54.6106526029538
528;37.0255815;-7.9309608;0;51.8821125184972
529;37.0197635;-7.9330437;1445;62.3651598871932
530;37.0196798;-7.9325855;16;62.2922213468958
531;37.0194396;-7.9321704;768;64.752441257336
532;37.0182723;-7.9329427;3139;53.5383557533759
533;37.0208257;-7.9329006;2014;60.6584215427933
534;37.020573;-7.9328902;1532;57.257996673735
535;37.0203309;-7.9329413;36787;65.0928271783056
536;37.0235054;-7.9315577;5418;63.3247892905185
537;37.0214574;-7.9313042;5228;59.2520898926151
538;37.0213981;-7.9318168;3975;54.6642964671527
539;37.0213764;-7.9320038;2873;45.9069238510852
540;37.0212978;-7.9321846;1771;40.6761834788943
541;37.0221896;-7.934132;1707;42.921560279806
542;37.0214279;-7.9342385;2814;44.0431403223958
543;37.0213876;-7.934323;3326;60.2821924843603
544;37.0186472;-7.9320675;877;47.2074222969214
545;37.0187293;-7.931974;1432;57.9220008092252
