Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
196;40.2139142;-8.4367144;329;8.83841025201039
197;40.210799;-8.4321841;4546;14.995745476839
198;40.2106898;-8.4330696;120;13.7221237645804
199;40.2106562;-8.4333528;329;12.3735902180539
200;40.2105748;-8.433891;0;11.0066401769271
201;40.2073712;-8.4305586;4217;13.0011205168531
202;40.2142963;-8.4180267;27;13.2584072803914
203;40.2143986;-8.4178789;30;11.9436972861829
204;40.2203209;-8.4295512;0;6.27647907556634
205;40.2191152;-8.4348907;9;6.39237204837649
206;40.2188178;-8.4391723;0;2.82476386761332
207;40.216359;-8.4388792;0;2.82476386761332
208;40.2191702;-8.4394339;0;7.8856574231179
209;40.2175815;-8.4382749;329;7.97294055718237
210;40.2175174;-8.4381375;3180;8.67935741428737
211;40.2114267;-8.4325238;6962;16.8593895538119
212;40.2116888;-8.4319909;2534;14.8864466748334
213;40.2119705;-8.431503;18;12.2776922158196
214;40.2120006;-8.4315539;330;15.4305183058997
215;40.2123098;-8.4311372;0;13.1562538498599
216;40.210429;-8.4319847;4530;10.9621526348717
217;40.2104944;-8.4317875;348;8.61953780198768
218;40.2106878;-8.4314266;1919;13.9639737123788
219;40.2106163;-8.4313872;862;8.75830929281832
220;40.2037988;-8.425337;0;5.89584829685941
221;40.1990951;-8.4225807;0;5.89584829685941
222;40.2116499;-8.4193696;5661;29.7454022661514
223;40.2121371;-8.4191825;3071;23.6809470693395
224;40.2125567;-8.4190384;3031;22.3593306770367
225;40.2113755;-8.4201197;738;28.4240505257751
226;40.2112285;-8.4196773;0;19.7775243457956
227;40.2122964;-8.4231129;16223;35.5322558725866
228;40.2144589;-8.4283513;919;15.2784491106587
229;40.2143055;-8.428327;220;17.8769057984919
230;40.214574;-8.4286772;2900;22.2945258057262
231;40.2137326;-8.4282385;0;23.1734882861646
232;40.2144612;-8.4300068;14220;25.7213306624848
233;40.2146081;-8.4287736;3497;15.136477257518
234;40.2145726;-8.4289409;3797;19.117936573568
235;40.2145831;-8.4298851;1699;21.3856776295595
236;40.2147848;-8.4304796;16036;33.0818195198589
237;40.2148361;-8.42939;3220;19.1572493375547
238;40.216335;-8.4311309;0;17.4312666071391
239;40.2145893;-8.4285065;617;12.5967735579034
240;40.2147391;-8.4285814;766;14.7847644147115
241;40.2148736;-8.4279504;0;12.310374847292
242;40.2160778;-8.4302515;2774;19.739568833088
243;40.2176373;-8.4297276;1726;21.6618293181661
244;40.2153586;-8.428754;1238;21.546747548302
245;40.2191922;-8.4298997;0;17.395034724819
246;40.2180603;-8.4291616;0;19.1269705410244
247;40.2160078;-8.4315927;0;25.7228152824408
248;40.2198754;-8.4226944;0;5.47862352461632
249;40.2187674;-8.4276031;6;5.518530450275
250;40.2118035;-8.4277392;12976;32.29416988549
251;40.2129372;-8.4315804;1451;22.075182126647
252;40.2143929;-8.4329159;14524;23.787130157385
253;40.2189319;-8.4354095;4;2.77719749553248
254;40.2192734;-8.4351098;0;0.997657211035984
255;40.2083926;-8.4320431;2905;12.7281333787144
256;40.2073242;-8.4301725;1304;10.3608064897928
257;40.2068443;-8.4293559;329;11.6134604432272
258;40.204149;-8.4256272;0;11.5560637017778
259;40.2109421;-8.4334075;784;16.5941853944364
260;40.212486;-8.4331258;7748;17.7950583070018
261;40.2127165;-8.4319947;1073;19.2840148096742
262;40.2108143;-8.419918;15652;30.8014662109856
263;40.2126142;-8.4218281;1856;25.8384108727223
264;40.2161922;-8.4299037;657;14.4192810924026
265;40.2173399;-8.4300489;0;13.0813708028211
266;40.2151363;-8.4291262;0;13.1751943134848
267;40.218945;-8.4276992;10;3.94511438066134
268;40.2197853;-8.4281178;11;6.44233879150753
269;40.220775;-8.4288309;0;3.6676472652166
270;40.2194156;-8.4281619;6;3.72608216005499
271;40.2206449;-8.4290607;0;3.28635300765884
272;40.2217596;-8.4258487;0;5.68515568152437
273;40.2123624;-8.4171616;2193;23.7985925629385
274;40.2134447;-8.4137134;0;22.5353937828278
275;40.2129691;-8.4172046;931;17.2001587811437
276;40.2141764;-8.4174674;305;16.1086170157178
277;40.2128041;-8.4177351;1559;18.9672593164285
278;40.213529;-8.4178637;0;16.6279038571208
279;40.2135714;-8.4167478;0;14.9061724096461
280;40.2030713;-8.4339818;51;3.61917216683641
281;40.2032398;-8.4339867;0;2.20783691436719
282;40.2125854;-8.4323789;873;16.5509547391524
283;40.2081558;-8.4232988;4;11.451634852128
284;40.2078042;-8.4220991;0;16.9202446375937
285;40.2086329;-8.4257307;394;14.6847803216264
286;40.2054712;-8.4155644;0;16.7333388315498
287;40.2064802;-8.4170279;837;14.4786620834742
288;40.2064621;-8.4171993;854;13.8076946328395
289;40.2064841;-8.4172629;0;7.68524417533415
290;40.2064654;-8.4173282;497;13.5336240042604
291;40.2063604;-8.4174089;33;12.0301537076232
292;40.2062947;-8.4173554;93;11.3898387145562
293;40.2064121;-8.4171748;235;9.80299546480283
294;40.1976122;-8.4301136;0;9.11712040214667
295;40.2037903;-8.4319746;51;9.14066002442435
296;40.2082093;-8.4227065;297;12.0885847516695
297;40.2079296;-8.4225004;874;15.1137540741787
298;40.2094115;-8.4314278;2577;10.6455050993786
299;40.2105041;-8.4320236;4424;12.1840582987429
300;40.2089026;-8.4317308;1368;10.0632729037892
301;40.2182987;-8.4368232;0;2.49122127884461
302;40.2190284;-8.4353283;0;1.33003089873643
303;40.2094242;-8.4202042;4412;14.3797461467378
304;40.2173531;-8.438543;2321;8.02052868122038
305;40.2118493;-8.4312819;0;0.323282875793729
306;40.2120708;-8.4310521;0;0.323282875793729
307;40.2120026;-8.4307429;0;0.419691550083584
308;40.2116718;-8.4309506;0;0.419691550083584
309;40.2157119;-8.4354098;329;7.71766737094631
310;40.215883;-8.435135;0;7.03077351811672
311;40.2067473;-8.4373978;439;8.80288791551104
312;40.203398;-8.4351195;536;8.81756513292081
313;40.2019976;-8.4366633;0;3.30727524769242
314;40.2028583;-8.4356899;51;3.42018014374958
315;40.2066118;-8.4393998;0;0.318344117665754
316;40.2067769;-8.4391066;0;0.318344117665754
317;40.2103687;-8.4398185;0;7.60413762022349
318;40.2076348;-8.437974;101;8.88309844991111
319;40.2073261;-8.4378199;147;3.9910428356518
320;40.2137039;-8.4351336;0;5.91638782169852
321;40.2137837;-8.4352066;329;8.73632948432243
322;40.2052235;-8.4315679;0;8.44845372890713
323;40.2082951;-8.4355677;51;9.01513361043303
324;40.2137506;-8.4227655;0;14.543168688529
325;40.2137641;-8.4236386;657;16.1863438524134
326;40.2140139;-8.423601;0;12.416508072787
327;40.2039105;-8.4327422;576;7.08428125228177
328;40.203384;-8.4347358;825;7.39379728252162
329;40.2040752;-8.4320996;108;2.41422331004009
330;40.2074585;-8.4374977;100;5.50983687123198
331;40.2057057;-8.4390956;101;8.22762941017525
332;40.2040077;-8.4424224;0;7.51334383078147
333;40.2146163;-8.4286981;0;10.5604531268831
334;40.213738;-8.4202411;983;20.0426536280811
335;40.2097164;-8.4395276;0;6.80615474456117
336;40.2106705;-8.4312148;327;7.4107323295897
337;40.2107145;-8.4310751;1;6.27150041406489
338;40.2105653;-8.4318264;0;9.53021492927209
339;40.210784;-8.4311133;1;7.55673885864372
340;40.210741;-8.4312535;327;9.50824595221064
341;40.2105373;-8.4316466;234;8.26711768441689
342;40.2106085;-8.4316856;7;10.3610363244366
343;40.2062099;-8.4176046;568;14.6947604699236
344;40.2000646;-8.421765;0;5.28982151823908
345;40.2039279;-8.4250908;0;5.28982151823908
346;40.2160313;-8.4388412;2243;19.705847346587
347;40.2038907;-8.4209616;0;12.544999563462
348;40.203931;-8.4203383;329;15.2774686190423
349;40.2152361;-8.4282094;0;2.7275089513004
350;40.2158206;-8.4269803;7;3.47221484853151
351;40.2165746;-8.4268683;7;3.00771705040533
352;40.2167677;-8.4267755;0;0.918507202261984
353;40.2158993;-8.4261317;0;2.28044942428468
354;40.2163254;-8.4274081;0;1.94100301032726
355;40.2160713;-8.4208049;983;20.0706242384125
356;40.2165832;-8.4200668;0;13.9178198175392
357;40.2126672;-8.422618;0;14.2233592662444
358;40.212659;-8.4223498;0;19.4071382607427
359;40.2135267;-8.4291071;0;22.3700248295384
360;40.2126963;-8.4304372;2703;25.1101384477345
361;40.2143029;-8.4174728;32;11.0627834595005
362;40.2136032;-8.4209211;0;13.5300250252052
363;40.2088786;-8.426777;89;13.596389665483
364;40.2162637;-8.4237035;329;17.5012888513084
365;40.2162093;-8.4245376;0;13.0429603203076
366;40.2139983;-8.4262068;0;15.7520762843063
367;40.2073316;-8.4278011;1101;16.3768004607437
368;40.2086913;-8.4273384;795;15.063216296618
369;40.2150413;-8.4364267;3070;9.11516637114551
370;40.2196262;-8.4209834;0;8.03515369262746
371;40.22156;-8.4298257;0;8.03515369262746
372;40.2190843;-8.4202121;7;8.60564564109988
373;40.2178756;-8.4139605;0;8.31726392553031
374;40.2171989;-8.4390528;2213;7.89624863274964
375;40.2114055;-8.424438;0;17.9652443415215
376;40.2192405;-8.420915;15;3.37986255252337
377;40.2222285;-8.4153902;0;9.64361878098449
378;40.2037737;-8.4320088;51;9.97941832482526
379;40.1976566;-8.4301918;0;9.94398097533351
380;40.2113631;-8.4271893;0;8.42646750430708
381;40.2042235;-8.4255185;0;16.419512255619
382;40.2054079;-8.4394075;0;3.35244781127062
383;40.2040112;-8.4321926;9;1.80664717426028
384;40.2041697;-8.4321038;142;2.86602511895401
385;40.2042309;-8.4322493;401;3.31404624996265
386;40.2041757;-8.4323625;579;4.81102807055658
387;40.2040076;-8.4322565;138;3.65940220911623
388;40.2044228;-8.4319806;395;3.77737934620154
389;40.2037358;-8.4349774;196;9.5046304731232
390;40.203153;-8.4348093;389;4.27701326153368
391;40.2038981;-8.4326653;0;5.08332428947611
392;40.2031465;-8.4350435;10;3.18178216372248
393;40.2068487;-8.4371767;289;9.65186525233914
394;40.204868;-8.4315723;192;3.63076004093164
395;40.2190533;-8.4214748;20;4.7945777716563
396;40.2114111;-8.4244592;0;13.6741836357788
397;40.2086155;-8.4317928;2476;10.3163049310413
398;40.2088075;-8.4315688;2492;10.5817095560054
399;40.2071148;-8.4298162;981;9.38277071034278
400;40.2115016;-8.4143031;0;27.0977732652196
401;40.217053;-8.439394;1461;7.65301702775713
402;40.2171573;-8.4394407;329;13.9176141526809
403;40.2140328;-8.4368272;0;6.42834162910799
404;40.2192973;-8.4387924;0;8.0713788075072
405;40.2189497;-8.4381033;656;14.5132484145605
406;40.2192205;-8.4382363;329;11.9650447200656
407;40.2193199;-8.4382729;0;8.58596994068598
408;40.2196283;-8.4388903;0;0.231915850426182
409;40.2194299;-8.4388358;0;0.231915850426182
410;40.2088889;-8.4274898;597;12.1663349713195
411;40.2074382;-8.4376118;238;8.98778133947267
412;40.210418;-8.4397331;0;8.66420507546007
413;40.2073714;-8.4378095;0;3.02329733529471
414;40.2084865;-8.4317633;2587;14.7522705656652
415;40.2067206;-8.4298653;0;1.7772649148046
416;40.20517;-8.4313105;147;3.05247177274041
417;40.206986;-8.429597;656;8.2695009681201
418;40.2161231;-8.4388776;0;2.7668937300838
419;40.2161156;-8.4389004;494;4.1322860140408
420;40.2160973;-8.4389141;110;2.9597628283208
421;40.216067;-8.4388991;704;3.36270568283317
422;40.2160603;-8.4388696;997;5.18938715311404
423;40.2160703;-8.4388432;702;5.56803476511044
424;40.2161202;-8.4388556;603;4.90280094878263
425;40.2161576;-8.4388943;1338;7.3921092348031
426;40.2160649;-8.4389585;329;3.21301057141222
427;40.2159502;-8.4393056;0;3.12698637954243
428;40.2233386;-8.4422139;0;13.8700653368356
429;40.2095169;-8.4192456;20388;19.4613375306582
