Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
54;41.6949132;-8.8374148;1595;16.3891210171159
55;41.6973561;-8.8364881;45;19.5814512919474
56;41.6969112;-8.8368184;14575;24.7207736077524
57;41.6963166;-8.8372188;14276;25.016457080813
58;41.6955737;-8.8379183;13628;21.4118743258677
59;41.6955488;-8.8381158;0;10.7718878467111
60;41.6954625;-8.8381103;521;17.3529243606879
61;41.6954727;-8.8378932;0;13.5899714786952
62;41.6961545;-8.8225737;198;24.8109598966188
63;41.6967387;-8.8233733;32458;29.2919404917858
64;41.6971806;-8.8242364;31913;30.536057310361
65;41.7033547;-8.8187774;0;22.6572220849007
66;41.7018435;-8.8216076;4462;23.0994335743471
67;41.7015816;-8.8219605;4586;23.7055062125333
68;41.7005101;-8.8233564;4308;24.4987688821452
69;41.6956501;-8.8291265;41144;32.8811627869355
70;41.6959153;-8.8277026;0;30.2976993246552
71;41.6966394;-8.8283517;51899;32.0742402882468
72;41.6922096;-8.8262404;3259;28.7340442132857
73;41.6928948;-8.8259483;3437;24.79702766211
74;41.6893583;-8.8355178;0;23.2362488966042
75;41.6895487;-8.8357487;203;26.0584931009571
76;41.6900509;-8.8359909;7804;29.869391566302
77;41.6918514;-8.836833;5149;24.9912174988998
78;41.6942661;-8.8251175;21;17.1786975963505
79;41.6941477;-8.8249906;120;22.9707410659407
80;41.6938692;-8.8246657;933;24.5672232860589
81;41.6919221;-8.8370919;2156;16.8913958843558
82;41.6919107;-8.8367996;0;16.8037914693209
83;41.69198;-8.8368214;1216;14.1346353916163
84;41.6920311;-8.8369479;823;12.7457267111213
85;41.6920151;-8.8370216;81;12.4355742787311
86;41.6944636;-8.8369915;2520;15.4776576210348
87;41.6944983;-8.8374868;2105;14.6283395508756
88;41.6907698;-8.8302623;3551;26.2952439686034
89;41.6902779;-8.8315471;4985;27.8413225929225
90;41.6899031;-8.8324942;814;24.9690942254508
91;41.6896358;-8.8332083;427;24.5546964398929
92;41.6982663;-8.8404385;0;20.7169455516921
93;41.6919066;-8.8364693;998;22.7038395580753
94;41.6917188;-8.8348361;1398;24.4021989705795
95;41.6946613;-8.8395155;1688;14.4528649916154
96;41.6942089;-8.8240132;1031;23.9263021812976
97;41.694435;-8.8234982;1462;25.6104971359217
98;41.6951211;-8.8220245;0;23.9120077376307
99;41.6949343;-8.820796;0;24.3785834051719
100;41.6933624;-8.8264152;3386;23.9640964624128
101;41.6931387;-8.8261918;3078;23.2420637012051
102;41.6915872;-8.8339259;1110;25.6121026215996
103;41.6914183;-8.8330427;347;24.8811601028753
104;41.6911158;-8.8304406;19106;28.6614066731571
105;41.6915229;-8.8306153;18181;27.7460553318273
106;41.6919421;-8.8307952;971;25.8421208072411
107;41.6963104;-8.8311182;31445;27.5319553447705
