Id;Latitude;Longitude;Betweenness Centrality;Closeness Centrality
113;38.7158586;-9.1291714;9316;50.1366662907151
114;38.7158789;-9.1308614;40399;46.3827741325683
115;38.7152956;-9.1306693;30754;46.0698270220964
116;38.7144188;-9.1297017;28771;45.0638283912298
117;38.7199046;-9.1291612;1058;50.304367441121
118;38.719882;-9.1297446;19608;59.6544424543373
119;38.72038;-9.1295933;15431;52.517622426522
120;38.7193794;-9.1292822;0;44.589227727352
121;38.7191069;-9.1298565;219;43.1259165768352
122;38.7189237;-9.1294209;23925;46.4398392644852
123;38.7186118;-9.1290289;4704;43.7200991836877
124;38.7185982;-9.1291293;2070;47.5509910208602
125;38.7184857;-9.1299054;3064;52.3685743976686
126;38.7207091;-9.130225;0;41.7176384292886
127;38.7204274;-9.130668;5277;47.9558670126881
128;38.7204487;-9.1305177;0;33.2900822963644
129;38.7185682;-9.1299121;25663;62.3901282043636
130;38.7192613;-9.1319086;17007;56.1483169515568
131;38.7190689;-9.1309912;5156;50.927732196384
132;38.7189907;-9.1306343;1058;45.0181499171383
133;38.719438;-9.1305251;6562;51.057997520523
134;38.7193273;-9.129802;827;52.320098316433
135;38.7195454;-9.1312488;9982;51.4702908263212
136;38.7190088;-9.1325705;17977;65.0177397759467
137;38.7178174;-9.1330975;99347;67.7510096359573
138;38.7182422;-9.134118;42521;61.632776036966
139;38.7173306;-9.1289087;1107;43.6536035949796
140;38.7176579;-9.1276722;2290;44.8878290627578
141;38.7176386;-9.1334088;61201;51.8749077438935
142;38.7177888;-9.1336235;44323;55.5941069062976
143;38.7189552;-9.1342687;1259;57.4053343422972
144;38.717521;-9.1332291;63383;47.9150632621267
145;38.7169983;-9.1326202;64471;48.1435918230739
146;38.716824;-9.1325562;65458;50.9724397822482
147;38.7156269;-9.1322575;74487;53.3597008668237
148;38.7163532;-9.1333249;2114;46.1188707637783
149;38.7170154;-9.1334196;1058;42.9519508474722
150;38.717106;-9.1334085;2114;43.6820772932571
151;38.716322;-9.1333219;9;37.9534563048773
152;38.7162516;-9.1333531;1016;47.7254635126324
153;38.7169085;-9.1344606;3839;50.067279438925
154;38.7176719;-9.1347486;49256;51.5082683739031
155;38.717879;-9.1349411;71916;56.2009924921595
156;38.7241703;-9.1505231;0;33.3899430727069
157;38.7227732;-9.149352;5274;34.0351590530898
158;38.7217217;-9.149446;5466.25;46.6743509288912
159;38.7224057;-9.1500433;3350;41.0490399351641
160;38.7192414;-9.1453706;0;39.8696601021402
161;38.7182157;-9.1451825;24867;41.9481594215799
162;38.7109123;-9.1399859;14362;55.0801157578378
163;38.7108354;-9.1404781;57935;61.8184736630446
164;38.7106612;-9.1416399;44077;58.3930478137972
165;38.7143954;-9.1405582;1577;34.0029334296787
166;38.7142764;-9.1404908;792;32.1757795029702
167;38.7114293;-9.1403206;13237;53.2745464012384
168;38.7117493;-9.1405313;0;47.2473447802648
169;38.7067589;-9.1434986;1374;32.59798032674
170;38.7071003;-9.1434569;32;30.7695943935683
171;38.7129631;-9.1432801;28864;47.3118079556626
172;38.713135;-9.1433831;29500;46.1363798020334
173;38.7135178;-9.1436508;31765;48.0619395190981
174;38.7137708;-9.1438269;23426;46.3149084873726
175;38.7140497;-9.1439893;23687;43.823523725104
176;38.7142406;-9.1440855;24009;43.0915485108168
177;38.7143278;-9.1441354;1029;39.3718499812854
178;38.7151588;-9.1446603;1371;40.3726534841668
179;38.7154245;-9.1448512;5421;45.2437151620695
180;38.720054;-9.1435911;11085;39.2090320191309
181;38.7202938;-9.1437825;6215;37.3062200623899
182;38.7208692;-9.1441283;6169;37.3075030632149
183;38.7213369;-9.1444462;4917;35.9370635279934
184;38.7217596;-9.1447113;4609;35.3046069166612
185;38.7207201;-9.1425078;19952;38.8057256886337
186;38.7198644;-9.1437914;9551;37.765697135287
187;38.7210199;-9.1428587;7943;37.2840789344797
188;38.7214039;-9.1434454;683;36.1888730799946
189;38.7207504;-9.14443;10457;37.5166787740965
190;38.7216185;-9.1436357;0;33.888444609684
191;38.7219028;-9.1438003;3296;35.1097257343976
192;38.7216953;-9.1450102;2467;35.913998288377
193;38.7233712;-9.1442915;0;21.9153980292828
194;38.7231905;-9.1442839;1072;26.459347648507
195;38.7231387;-9.1442716;889;31.7898931678124
196;38.7228615;-9.1441465;1513;32.2986420600094
197;38.7225999;-9.1440308;3105;35.8146973282992
198;38.720594;-9.1419009;46614;35.960133054393
199;38.7221192;-9.145213;913;35.5215914569462
200;38.7223629;-9.1453777;51;32.3719467184365
201;38.7226139;-9.14558;1453;32.0384448125484
202;38.7230124;-9.1457127;3150;28.2397328221629
203;38.7178369;-9.1418739;26569;43.677695592596
204;38.723329;-9.1434775;0;39.9202311196816
205;38.7232701;-9.1425442;1058;44.0859499641085
206;38.7081553;-9.1419986;3105;46.1049178087979
207;38.7090127;-9.141944;2068;46.0223978753811
208;38.7105217;-9.1423511;703;39.9263400231277
209;38.7105715;-9.142874;493;40.1892074190181
210;38.7103512;-9.1419965;1038;44.5661110203365
211;38.710486;-9.1422306;30;37.6996935432454
212;38.7105785;-9.1423078;8;46.5803612249468
213;38.7136064;-9.1365766;109494;60.2814462564896
214;38.7141194;-9.1364305;98728;55.3063145677918
215;38.7145091;-9.1402129;22398;36.12512289933
216;38.714688;-9.1407696;19346;35.2245757311335
217;38.7150805;-9.1372419;1252;42.8559327106071
218;38.7147156;-9.1374982;1361;42.7052433841659
219;38.7141204;-9.1374286;6920;59.8050920636081
220;38.710428;-9.1423748;1267;52.4989482741619
221;38.7079584;-9.1426452;2299;53.4221074042173
222;38.7104043;-9.1430411;752;48.8883279067974
223;38.7105078;-9.143022;2126;43.3070345332055
224;38.7106517;-9.14298;3355;44.5778829270689
225;38.7108425;-9.1429442;2939;49.7664140548764
226;38.7079513;-9.1420115;8531;54.9497021155231
227;38.7079864;-9.1412577;17769;61.318461203456
228;38.7079765;-9.1410441;1058;57.7954178233195
229;38.7080037;-9.1399939;63109;62.6402671443468
230;38.7078094;-9.1420034;0;40.8084862093129
231;38.7063688;-9.1430202;1048;40.7416094628229
232;38.7063677;-9.1432404;3184;44.5144767941597
233;38.7097017;-9.1415095;15666;62.8669492712675
234;38.7097135;-9.1401404;67891;64.5490000340817
235;38.7118226;-9.1418488;673;50.1629044371033
236;38.7112811;-9.1417204;0;46.7580138899226
237;38.7121145;-9.1411417;14141;53.5411661519189
238;38.7063594;-9.1438889;15180;46.7358797304136
239;38.7064874;-9.1445074;16148;49.9378186916126
240;38.7064914;-9.1449709;952;49.2004853845072
241;38.7064993;-9.141612;8972;52.1954416254691
242;38.7066298;-9.1416704;8961;45.3679882136402
243;38.7065966;-9.142083;7512;43.007033458518
244;38.7224536;-9.148069;7174;47.0460670773772
245;38.7213074;-9.1502254;45.75;42.3897937169469
246;38.7209172;-9.1467273;35856;48.5210190768907
247;38.7201393;-9.1466911;1979;42.8843227045921
248;38.7198182;-9.1467162;1883;43.062965324941
249;38.7067243;-9.1433859;4047;43.3260406578756
250;38.7223058;-9.1392867;4980;41.1769716819958
251;38.7220586;-9.1391781;1976;38.8141196124983
252;38.722364;-9.1404736;1026;44.6046042063683
253;38.7223297;-9.1399321;1743;44.2074751663941
254;38.7092244;-9.1344832;17072;56.8823079648737
255;38.7091862;-9.1341399;1785;48.3200176300133
256;38.7091269;-9.1336762;0;43.8864111611036
257;38.7098266;-9.1285576;34890;73.0220359100571
258;38.7101806;-9.1290236;23746;57.1603002602049
259;38.7064857;-9.1425448;7150;43.3802218238682
260;38.7069002;-9.1427075;6343;44.242319666457
261;38.7071723;-9.1447162;1075;49.2644558454287
262;38.7069821;-9.1442641;19067;51.8113041303729
263;38.7067483;-9.1437525;0;46.2351793694869
264;38.7098015;-9.1363663;0;46.1690139119215
265;38.7115855;-9.1357651;240;47.9232116303015
266;38.7116202;-9.135616;331;49.5693705952804
267;38.7105109;-9.1341979;125192;59.3855767605814
268;38.7101072;-9.1345134;128043;57.8969892930781
269;38.7107847;-9.1347381;12032;56.0935407829461
270;38.7100225;-9.1332123;9286;57.371223825901
271;38.7102445;-9.1349367;3019;53.4541298940321
