Source;Target;Label;Highway;Length;Type
261;554;Travessa da Ribeira Nova;residential;39.75;Undirected
367;369;Rua da Ribeira Nova;tertiary;76.57;Undirected
369;261;Rua da Ribeira Nova;tertiary;69.57;Undirected
367;555;Travessa do Carvalho;residential;54.61;Undirected
555;511;Travessa do Carvalho;residential;31.9;Undirected
365;556;Praça Dom Luís I;residential;115.86;Undirected
227;557;Calçada do Ferragial;residential;13.59;Undirected
557;553;Calçada do Ferragial;residential;56.96;Undirected
235;558;Rua da Trindade;residential;37.6;Undirected
224;338;Praça Luís de Camões;tertiary;34.12;Undirected
338;337;Praça Luís de Camões;tertiary;33.96;Undirected
337;559;Praça Luís de Camões;tertiary;3.29;Undirected
559;560;Praça Luís de Camões;tertiary;15.75;Undirected
329;352;Travessa dos Fiéis de Deus;residential;36.95;Undirected
352;561;Travessa dos Fiéis de Deus;residential;33.41;Undirected
561;562;Travessa dos Fiéis de Deus;residential;11.32;Undirected
562;307;Travessa dos Fiéis de Deus;residential;32.13;Undirected
307;347;Travessa dos Fiéis de Deus;residential;34.51;Undirected
347;427;Travessa dos Fiéis de Deus;residential;45.71;Undirected
427;402;Travessa dos Fiéis de Deus;residential;86.67;Undirected
321;461;Travessa do Poço da Cidade;residential;28.68;Undirected
322;333;Travessa da Queimada;residential;16.58;Undirected
333;330;Travessa da Queimada;residential;36.79;Undirected
330;353;Travessa da Queimada;residential;43.63;Undirected
353;563;Travessa da Queimada;residential;33.89;Undirected
331;564;Rua do Grémio Lusitano;residential;68.99;Undirected
304;342;Travessa de São Pedro;residential;34.73;Undirected
342;313;Travessa de São Pedro;residential;54.23;Undirected
565;566;Rua das Canastras;residential;42.56;Undirected
566;567;Rua das Canastras;residential;45.61;Undirected
568;566;Travessa de Santo António da Sé;residential;66.5;Undirected
270;443;Largo da Sé;tertiary;38.69;Undirected
568;268;Largo de Santo António da Sé;tertiary;51.01;Undirected
569;570;Campo das Cebolas;secondary;135.08;Undirected
283;571;Largo Doutor António Sousa de Macedo;tertiary;41.43;Undirected
571;572;Largo Doutor António Sousa de Macedo;tertiary;3.72;Undirected
573;574;Largo do Corpo Santo;residential;24.1;Undirected
575;576;Rua da Conceição da Glória;tertiary;41.97;Undirected
576;577;Rua da Conceição da Glória;tertiary;52.24;Undirected
578;579;Arco das Portas do Mar;residential;4.03;Undirected
580;202;Rua de Santa Marta;residential;164.88;Undirected
202;581;Rua de Santa Marta;residential;13.85;Undirected
581;582;Rua de Santa Marta;residential;15.43;Undirected
582;201;Rua de Santa Marta;residential;18.88;Undirected
201;200;Rua de Santa Marta;residential;32.97;Undirected
200;199;Rua de Santa Marta;residential;30.63;Undirected
199;192;Rua de Santa Marta;residential;50.31;Undirected
192;583;Rua de Santa Marta;residential;88.29;Undirected
583;189;Rua de Santa Marta;residential;28.21;Undirected
584;585;Rua de São Miguel;residential;45.35;Undirected
586;587;Beco do Espírito Santo;residential;22.2;Undirected
587;588;Beco do Espírito Santo;residential;2.7;Undirected
588;589;Rua da Regueira;residential;44.33;Undirected
589;590;Rua da Regueira;residential;121.81;Undirected
591;592;Travessa do Cidadão João Gonçalves;residential;53.54;Undirected
155;593;Rua do Benformoso;residential;214.06;Undirected
593;594;Rua do Benformoso;residential;62.78;Undirected
132;595;Travessa do Monte;residential;18.32;Undirected
135;596;UNAMED;residential;13.05;Undirected
69;597;Rua Maria Andrade;residential;93.51;Undirected
506;598;Largo da Graça;residential;57.24;Undirected
506;100;Largo da Graça;residential;24.16;Undirected
100;599;Largo da Graça;residential;13.71;Undirected
600;601;Calçada da Graça;tertiary;13.55;Undirected
112;602;Largo da Graça;residential;42.39;Undirected
464;122;Rua das Beatas;residential;41.12;Undirected
122;603;Rua das Beatas;residential;21.09;Undirected
603;604;Rua das Beatas;residential;110.12;Undirected
140;99;Rua da Senhora da Glória;residential;86.89;Undirected
1;140;Rua da Senhora da Glória;residential;46.8;Undirected
605;88;Rua da Senhora da Glória;residential;133.91;Undirected
88;604;Rua da Senhora da Glória;residential;108.49;Undirected
604;2;Rua da Senhora da Glória;residential;28.42;Undirected
606;607;Rua de Sapadores;tertiary;60.93;Undirected
607;75;Rua de Sapadores;tertiary;10.38;Undirected
597;608;Rua Damasceno Monteiro;residential;340.28;Undirected
608;90;Rua Damasceno Monteiro;residential;245.94;Undirected
609;93;Rua dos Anjos;residential;15.25;Undirected
93;610;Rua dos Anjos;residential;88.32;Undirected
610;611;Rua dos Anjos;residential;26.72;Undirected
611;591;Rua dos Anjos;residential;32.61;Undirected
612;93;Rua Andrade;residential;20.41;Undirected
593;13;Travessa do Benformoso;residential;44.74;Undirected
62;458;Praça do Comércio;secondary;142.97;Undirected
205;538;Alameda de Santo António dos Capuchos;tertiary;111.88;Undirected
538;613;Alameda de Santo António dos Capuchos;tertiary;73.03;Undirected
614;615;Rua Augusto Rosa;tertiary;49.68;Undirected
615;445;Rua Augusto Rosa;tertiary;47.45;Undirected
445;270;Rua Augusto Rosa;tertiary;75.63;Undirected
616;617;Largo das Portas do Sol;tertiary;61.16;Undirected
618;485;Rua Bartolomeu de Gusmão;residential;86.79;Undirected
440;619;Rua do Chão da Feira;residential;30.88;Undirected
619;618;Rua do Chão da Feira;residential;38.17;Undirected
284;620;Travessa do Convento de Jesus;residential;134.62;Undirected
621;622;Travessa da Condessa do Rio;residential;30.0;Undirected
622;534;Travessa da Condessa do Rio;residential;39.44;Undirected
534;623;Travessa da Condessa do Rio;residential;55.66;Undirected
623;624;Travessa da Condessa do Rio;residential;10.78;Undirected
398;495;Rua Eduardo Coelho;residential;105.23;Undirected
495;625;Rua Eduardo Coelho;residential;93.86;Undirected
314;345;Travessa do Conde de Soure;residential;26.75;Undirected
345;421;Travessa do Conde de Soure;residential;26.11;Undirected
421;420;Travessa do Conde de Soure;residential;24.88;Undirected
420;425;Travessa do Conde de Soure;residential;31.75;Undirected
425;398;Travessa do Conde de Soure;residential;29.08;Undirected
344;422;Calçada do Cabra;residential;30.82;Undirected
422;418;Calçada do Cabra;residential;36.89;Undirected
143;626;Rua da Bombarda;residential;61.03;Undirected
626;627;Rua da Bombarda;residential;210.29;Undirected
628;410;Travessa da Palmeira;residential;146.68;Undirected
282;484;Rua Nova da Trindade;residential;81.69;Undirected
484;629;Rua Nova da Trindade;residential;35.12;Undirected
629;171;Largo Trindade Coelho;residential;43.0;Undirected
630;631;Rua do Poço dos Negros;residential;230.53;Undirected
631;632;Rua do Poço dos Negros;residential;38.7;Undirected
633;297;Rua Doutor Luis de Almeida e Albuquerque;residential;59.84;Undirected
622;634;Rua da Hera;residential;48.01;Undirected
634;635;Rua da Hera;residential;16.62;Undirected
636;634;Travessa da Hera;residential;33.78;Undirected
291;288;Rua da Horta Sêca;residential;77.37;Undirected
288;637;Rua da Horta Sêca;residential;62.12;Undirected
299;638;Travessa do Sequeiro;residential;45.67;Undirected
639;640;Travessa da Laranjeira;residential;55.67;Undirected
300;640;Travessa da Laranjeira;residential;45.85;Undirected
641;292;Travessa da Portugesa;residential;24.24;Undirected
642;643;Largo do Barão de Quintela;residential;33.37;Undirected
644;645;Travessa dos Machados;residential;62.57;Undirected
646;644;Largo do Marquês do Lavradio;residential;8.71;Undirected
644;647;Largo do Marquês do Lavradio;residential;30.54;Undirected
444;647;Rua de São João da Praça;residential;55.24;Undirected
647;648;Rua de São João da Praça;residential;41.49;Undirected
649;650;Rua da Adiça;residential;37.96;Undirected
565;651;Beco do Arco Escuro;residential;11.77;Undirected
437;652;Rua do Limoeiro;tertiary;71.75;Undirected
653;654;Rua do Recolhimento;residential;27.28;Undirected
654;655;Rua do Recolhimento;residential;55.71;Undirected
656;657;UNAMED;residential;31.91;Undirected
658;659;Largo da Rosa;residential;29.5;Undirected
660;155;Rua do Benformoso;residential;132.19;Undirected
153;661;Calçada da Mouraria;residential;39.55;Undirected
661;660;Calçada da Mouraria;residential;12.09;Undirected
124;662;Vila Berta;residential;3.81;Undirected
663;664;Travessa da Portuguesa;residential;35.44;Undirected
664;665;Travessa da Portuguesa;residential;50.23;Undirected
666;667;Avenida General Roçadas;tertiary;594.15;Undirected
659;668;Rua Marquês de Ponte de Lima;residential;195.08;Undirected
668;669;Rua Marquês de Ponte de Lima;residential;36.64;Undirected
669;670;Rua Marquês de Ponte de Lima;residential;27.94;Undirected
671;468;Avenida Almirante Reis;primary;183.48;Undirected
468;475;Avenida Almirante Reis;primary;120.31;Undirected
475;672;Avenida Almirante Reis;primary;1.41;Undirected
673;428;Costa do Castelo;residential;25.06;Undirected
383;576;Rua de Santo António da Glória;residential;93.36;Undirected
576;674;Rua de Santo António da Glória;residential;131.26;Undirected
455;33;Rua Henriques Nogueira;residential;55.96;Undirected
170;675;Rua do Alecrim;secondary;8.2;Undirected
676;677;Rua do Alecrim;secondary;13.22;Undirected
368;554;Praça de São Paulo;residential;64.55;Undirected
554;513;Praça de São Paulo;residential;32.45;Undirected
677;678;Rua do Alecrim;secondary;20.64;Undirected
678;679;Rua do Alecrim;secondary;94.61;Undirected
679;643;Rua do Alecrim;secondary;99.83;Undirected
643;526;Rua do Alecrim;secondary;44.85;Undirected
526;222;Rua do Alecrim;secondary;61.46;Undirected
675;676;Rua do Alecrim;secondary;26.35;Undirected
613;17;Rua de Santo António dos Capuchos;tertiary;215.41;Undirected
331;173;Rua do Grémio Lusitano;residential;61.63;Undirected
680;274;Calçada do Carmo;residential;23.62;Undirected
681;274;Largo do Duque do Cadaval;residential;82.31;Undirected
165;215;Praça Dom João da Câmara;residential;32.52;Undirected
275;166;Rua 1º de Dezembro;residential;80.04;Undirected
682;681;Praça Dom João da Câmara;residential;61.23;Undirected
562;683;Rua do Trombeta;residential;55.27;Undirected
684;567;Arco das Portas do Mar;residential;18.77;Undirected
685;247;Largo Jean Monnet;residential;58.94;Undirected
363;577;Rua da Glória;residential;95.0;Undirected
393;410;Cecilio de Sousa;residential;10.22;Undirected
407;686;UNAMED;residential;22.31;Undirected
686;687;UNAMED;residential;6.78;Undirected
687;391;UNAMED;residential;7.98;Undirected
688;689;Praça dos Restauradores;tertiary;130.07;Undirected
68;522;Avenida da Liberdade;residential;116.97;Undirected
689;690;Praça dos Restauradores;primary;19.84;Undirected
691;688;Praça dos Restauradores;tertiary;34.88;Undirected
690;692;Praça dos Restauradores;primary;155.02;Undirected
691;689;Praça dos Restauradores;primary;153.71;Undirected
52;272;Travessa das Pedras Negras;residential;47.17;Undirected
693;694;Rua da Bica de Duarte Belo;residential;20.5;Undirected
695;696;Rua da Rosa;residential;7.7;Undirected
305;695;Rua da Rosa;residential;15.09;Undirected
276;234;Rua Ivens;residential;161.4;Undirected
23;582;Rua Barata Salgueiro;residential;53.32;Undirected
581;697;Travessa do Enviado de Inglaterra;residential;124.4;Undirected
698;699;Rua Barata Salgueiro;residential;33.21;Undirected
209;224;Largo do Chiado;tertiary;12.81;Undirected
223;209;Largo do Chiado;tertiary;14.67;Undirected
487;167;Rua do Almirante Pessanha;residential;49.76;Undirected
700;491;Rua de São Lázaro;tertiary;14.57;Undirected
491;701;Rua de São Lázaro;tertiary;153.37;Undirected
701;479;Rua de São Lázaro;tertiary;77.1;Undirected
479;452;Rua de São Lázaro;tertiary;81.18;Undirected
626;702;Rua Manuel Soares Guedes;residential;74.65;Undirected
702;608;Rua Manuel Soares Guedes;residential;46.6;Undirected
214;703;Beco dos Surradores;residential;24.7;Undirected
704;705;UNAMED;residential;19.65;Undirected
703;706;Rua de São Pedro Mártir;residential;141.84;Undirected
707;708;Avenida da Liberdade;primary;155.81;Undirected
709;20;Travessa de José Vaz de Carvalho;residential;59.45;Undirected
538;709;Travessa das Recolhidas;residential;71.74;Undirected
709;710;Travessa das Recolhidas;residential;30.57;Undirected
711;712;Pátio do Sequeiro;residential;10.95;Undirected
713;714;Travessa de Santa Cruz;residential;36.73;Undirected
714;715;Travessa de Santa Cruz;residential;43.1;Undirected
450;716;Rua Câmara Pestana;residential;20.5;Undirected
717;713;Travessa da Cruz do Desterro;residential;16.96;Undirected
713;718;Travessa da Cruz do Desterro;residential;64.2;Undirected
447;716;Rua do Instituto Bacteriológico;residential;134.84;Undirected
474;470;Rua dos Castelinhos;residential;73.64;Undirected
719;720;Largo do Mastro;residential;39.42;Undirected
714;721;Travessa do Meio Forte;residential;49.68;Undirected
478;717;Rua do Saco;residential;33.03;Undirected
717;722;Rua do Saco;residential;84.81;Undirected
722;720;Rua do Saco;residential;14.71;Undirected
502;520;Campo dos Mártires da Pátria;residential;26.0;Undirected
711;715;Travessa das Salgadeiras;residential;60.28;Undirected
715;722;Travessa das Salgadeiras;residential;16.76;Undirected
723;258;Rua do Terreiro do Trigo;secondary;51.83;Undirected
258;724;Rua do Terreiro do Trigo;secondary;130.48;Undirected
725;726;Rua Cais de Santarém;secondary;128.92;Undirected
724;727;Largo do Chafariz de Dentro;secondary;40.18;Undirected
728;86;Rua do Terreiro do Trigo;secondary;11.57;Undirected
729;701;Travessa do Hospital;residential;47.44;Undirected
730;731;Travessa de Gaspar Trigo;residential;51.24;Undirected
732;733;Largo do Tabelião;residential;21.03;Undirected
734;735;Calçada Nova do Colégio;residential;97.78;Undirected
736;737;Beco dos Bibanes;residential;66.71;Undirected
738;739;Rua Joaquina;residential;36.75;Undirected
740;736;Travessa da Pena;residential;24.5;Undirected
736;741;Travessa da Pena;residential;28.47;Undirected
449;742;Travessa do Adro;residential;49.31;Undirected
743;744;Beco da Barbadela;residential;60.58;Undirected
142;745;Calçada Agostinho de Carvalho;residential;55.23;Undirected
745;154;Calçada Agostinho de Carvalho;residential;43.25;Undirected
489;746;Rua da Palma;primary;297.29;Undirected
747;748;Beco da Guia;residential;45.36;Undirected
594;749;Largo do Intendente Pina Manique;residential;78.52;Undirected
749;591;Largo do Intendente Pina Manique;residential;28.21;Undirected
750;592;Avenida Almirante Reis;primary;149.04;Undirected
592;612;Avenida Almirante Reis;primary;126.88;Undirected
612;609;Avenida Almirante Reis;primary;23.72;Undirected
609;751;Avenida Almirante Reis;primary;98.06;Undirected
752;747;Rua da Guía;residential;13.67;Undirected
747;753;Rua da Guía;residential;9.44;Undirected
754;755;Rua João do Outeiro;residential;63.04;Undirected
756;668;UNAMED;residential;27.47;Undirected
757;754;Rua do Capelão;residential;19.65;Undirected
754;758;Rua do Capelão;residential;46.14;Undirected
759;661;Beco da Oliveira;residential;48.47;Undirected
755;752;Beco do Jasmin;residential;37.58;Undirected
760;761;Calçada do Carmo;residential;11.16;Undirected
762;763;Calçada do Carmo;residential;20.59;Undirected
280;760;Calçada do Carmo;residential;41.28;Undirected
764;765;Praça Dom João da Câmara;primary;19.34;Undirected
766;767;Rua 1º de Dezembro;primary;37.94;Undirected
700;768;Rua da Palma;primary;77.96;Undirected
769;700;Rua Fernandes da Fonseca;primary;19.63;Undirected
71;610;Travessa da Bica dos Anjos;residential;94.46;Undirected
591;770;Travessa do Maldonado;residential;84.9;Undirected
770;627;Travessa do Maldonado;residential;32.43;Undirected
749;771;Travessa da Cruz dos Anjos;residential;41.67;Undirected
611;71;Travessa do Forno dos Anjos;residential;86.46;Undirected
772;26;Rua da Conceição;tertiary;105.18;Undirected
26;773;Rua da Conceição;tertiary;38.04;Undirected
772;459;Rua da Prata;secondary;406.01;Undirected
774;775;Rua Fernandes da Fonseca;tertiary;10.03;Undirected
744;776;Rua Fernandes da Fonseca;tertiary;41.97;Undirected
777;778;Largo do Terreirinho;residential;18.0;Undirected
779;780;Rua do Arco do Marquês de Alegrete;secondary;21.77;Undirected
781;429;Travessa da Mata;residential;31.72;Undirected
577;483;Rua da Glória;tertiary;26.88;Undirected
577;782;Rua da Conceição da Glória;residential;97.83;Undirected
481;783;Avenida da Liberdade;residential;138.38;Undirected
783;784;Avenida da Liberdade;residential;28.93;Undirected
784;246;Avenida da Liberdade;residential;191.36;Undirected
246;698;Avenida da Liberdade;residential;118.69;Undirected
698;244;Avenida da Liberdade;residential;88.04;Undirected
244;785;Avenida da Liberdade;residential;88.99;Undirected
382;786;Praça da Alegria;residential;52.03;Undirected
787;788;Praça do Duque da Terceira;secondary;29.93;Undirected
249;169;Praça do Duque da Terceira;secondary;10.51;Undirected
169;787;Praça do Duque da Terceira;secondary;18.44;Undirected
789;790;Avenida da Ribeira das Naus;primary;81.84;Undirected
97;791;Arco Grande de Cima;residential;97.32;Undirected
791;505;Arco Grande de Cima;residential;44.6;Undirected
725;792;Arco de Jesus;residential;19.68;Undirected
792;793;Arco de Jesus;residential;12.22;Undirected
615;794;Travessa das Merceeiras;residential;113.76;Undirected
579;684;Arco das Portas do Mar;residential;9.4;Undirected
793;795;Arco de Jesus;residential;9.46;Undirected
795;796;Arco de Jesus;residential;9.14;Undirected
441;797;Rua das Damas;residential;10.3;Undirected
652;614;Largo do Limoeiro;tertiary;67.62;Undirected
798;780;Praça Martim Moniz;primary;77.53;Undirected
799;619;Travessa do Chão da Feira;residential;75.63;Undirected
458;800;Rua da Alfândega;secondary;118.98;Undirected
800;570;Rua da Alfândega;secondary;85.82;Undirected
431;801;Largo Adelino Amaro da Costa;residential;8.36;Undirected
111;802;Calçadinha do Tijolo;residential;17.84;Undirected
802;45;Calçadinha do Tijolo;residential;58.74;Undirected
45;803;Calçadinha do Tijolo;residential;69.35;Undirected
804;803;Calçadinha do Tijolo;residential;31.67;Undirected
803;805;Calçadinha do Tijolo;residential;10.67;Undirected
806;807;Travessa de Santa Marinha;residential;35.36;Undirected
808;809;Beco do Vigário;residential;25.16;Undirected
802;810;UNAMED;residential;24.87;Undirected
810;811;UNAMED;residential;15.92;Undirected
103;808;Rua do Vigário;residential;79.56;Undirected
808;812;Rua do Vigário;residential;51.49;Undirected
813;814;Largo do Outeirinho da Amendoeira;residential;29.95;Undirected
115;815;UNAMED;residential;64.79;Undirected
44;816;Beco da Mó;residential;28.59;Undirected
817;818;Beco do Forno do Castelo;residential;40.26;Undirected
818;654;Beco do Forno do Castelo;residential;18.5;Undirected
109;811;Rua das Escolas Gerais;residential;25.35;Undirected
811;46;Rua das Escolas Gerais;residential;92.13;Undirected
149;819;Beco das Olarias;residential;25.25;Undirected
589;820;Rua de São Miguel;residential;104.5;Undirected
821;139;Vila Berta;residential;116.03;Undirected
822;508;Calçada do Menino Deus;residential;39.2;Undirected
508;823;Calçada do Menino Deus;residential;26.69;Undirected
824;825;Beco dos Beçuinhos;residential;30.86;Undirected
826;820;Calçadinha de São Miguel;residential;21.65;Undirected
827;146;Travessa dos Lagares;residential;84.98;Undirected
828;829;Largo da Cantina Escolar;residential;22.07;Undirected
830;831;Rua do Espírito Santo;residential;63.08;Undirected
546;832;Cais do Sodré;residential;22.72;Undirected
832;833;Cais do Sodré;residential;43.44;Undirected
834;614;Rua da Saudade;residential;57.33;Undirected
442;438;Rua de Santiago;residential;107.54;Undirected
674;835;UNAMED;residential;23.47;Undirected
835;377;Travessa do Fala-Só;residential;150.9;Undirected
294;836;Rua do Ataide;residential;67.55;Undirected
836;286;Rua do Ataide;residential;28.41;Undirected
286;837;Rua do Ataide;residential;65.89;Undirected
837;679;Rua do Ataide;residential;31.11;Undirected
838;839;Pátio do Lancastre;residential;17.96;Undirected
840;87;Avenida Infante Dom Henrique;primary;212.68;Undirected
87;257;Avenida Infante Dom Henrique;primary;171.29;Undirected
257;569;Avenida Infante Dom Henrique;primary;471.0;Undirected
569;841;Avenida Infante Dom Henrique;primary;189.88;Undirected
841;789;Praça do Comércio;primary;157.12;Undirected
719;540;Largo do Mastro;tertiary;32.59;Undirected
540;842;Largo do Mastro;tertiary;53.72;Undirected
842;251;Largo do Mastro;tertiary;15.61;Undirected
720;842;Largo do Mastro;residential;89.26;Undirected
544;843;Paço da Rainha;residential;193.93;Undirected
844;719;Rua Conselheiro Arantes Pedroso;tertiary;113.16;Undirected
541;451;Rua do Sol a Santana;residential;146.14;Undirected
845;671;Rua dos Anjos;residential;397.85;Undirected
846;847;Travessa do Forte;residential;24.3;Undirected
847;711;Travessa do Forte;residential;27.73;Undirected
847;848;Travessa do Meio Forte;residential;7.71;Undirected
75;605;Rua de Sapadores;tertiary;56.37;Undirected
849;603;Beco dos Peixinhos;residential;46.44;Undirected
603;123;Beco dos Peixinhos;residential;35.8;Undirected
127;133;Rua Josefa Maria;residential;110.71;Undirected
627;94;Rua Maria da Fonte;residential;150.52;Undirected
94;597;Rua Maria da Fonte;residential;50.07;Undirected
118;119;Rua Natália Correia;residential;56.91;Undirected
119;607;Rua Natália Correia;residential;116.93;Undirected
850;851;Rua Rosalina;residential;16.19;Undirected
127;850;Rua Rosalina;residential;17.18;Undirected
850;852;Rua Rosalina;residential;29.58;Undirected
71;770;Travessa do Forno do Maldonado;residential;40.45;Undirected
853;854;Vila Maria;residential;16.25;Undirected
854;855;Vila Maria;residential;18.62;Undirected
131;854;Vila Maria;residential;31.76;Undirected
596;856;UNAMED;residential;13.5;Undirected
856;857;UNAMED;residential;31.7;Undirected
651;858;Arco Escuro;residential;5.66;Undirected
858;255;Arco Escuro;residential;3.58;Undirected
859;860;Caminho de Baixo da Penha;residential;86.9;Undirected
861;143;Escadinhas das Olarias;residential;108.17;Undirected
862;150;Travessa do Jordão;residential;52.39;Undirected
625;410;Rua Ruben A. Leitão;residential;62.67;Undirected
863;497;Rua da Academia das Ciências;residential;83.39;Undirected
497;492;Rua da Academia das Ciências;residential;102.09;Undirected
864;863;Rua Eduardo Coelho;residential;30.66;Undirected
863;625;Rua Eduardo Coelho;residential;152.71;Undirected
410;411;Rua da Palmeira;residential;86.41;Undirected
411;396;Rua da Palmeira;residential;58.98;Undirected
371;865;Beco do Forno;residential;33.1;Undirected
866;867;Pátio da Galega;residential;6.91;Undirected
868;869;Pátio da Galega;residential;2.36;Undirected
867;870;Pátio da Galega;residential;6.95;Undirected
871;866;Pátio da Galega;residential;3.36;Undirected
870;868;Pátio da Galega;residential;5.44;Undirected
872;869;Pátio da Galega;residential;9.67;Undirected
869;873;Pátio da Galega;residential;9.48;Undirected
874;871;Rua da Boavista;tertiary;86.67;Undirected
871;875;Rua da Boavista;tertiary;41.32;Undirected
875;876;Rua da Boavista;tertiary;91.28;Undirected
876;510;Rua da Boavista;tertiary;77.08;Undirected
301;877;Travessa do Cabral;residential;44.05;Undirected
877;878;Travessa do Cabral;residential;49.36;Undirected
228;879;Travessa do Ferragial;residential;42.18;Undirected
414;880;Travessa do Terreiro a Santa Catarina;residential;12.38;Undirected
880;881;Travessa do Terreiro a Santa Catarina;residential;41.41;Undirected
882;836;Pátio do Pimenta;residential;66.86;Undirected
599;463;Largo da Graça;residential;62.97;Undirected
883;884;Praça Dom Pedro IV;primary;153.22;Undirected
885;466;Praça da Figueira;secondary;24.41;Undirected
446;649;Rua de São João da Praça;residential;103.83;Undirected
58;886;Largo da Boa Hora;residential;7.3;Undirected
207;210;Largo do Picadeiro;tertiary;148.9;Undirected
702;887;Rua Particular;residential;68.94;Undirected
632;888;Largo Doutor António Sousa de Macedo;residential;1.87;Undirected
888;283;Largo Doutor António Sousa de Macedo;residential;38.93;Undirected
572;621;Calçada do Combro;tertiary;56.56;Undirected
621;636;Calçada do Combro;tertiary;42.2;Undirected
636;889;Calçada do Combro;tertiary;22.2;Undirected
889;404;Calçada do Combro;tertiary;30.98;Undirected
404;295;Calçada do Combro;tertiary;81.04;Undirected
295;349;Calçada do Combro;tertiary;21.27;Undirected
631;537;Rua João Brás;residential;39.43;Undirected
537;880;Rua João Brás;residential;33.13;Undirected
496;890;Rua da Academia das Ciências;residential;6.13;Undirected
890;492;Rua da Academia das Ciências;residential;30.63;Undirected
891;289;Rua do Loreto;tertiary;40.55;Undirected
289;560;Rua do Loreto;tertiary;53.75;Undirected
285;892;Rua dos Poiais de São Bento;tertiary;240.31;Undirected
893;894;Travessa André Valente;residential;14.31;Undirected
402;893;Travessa André Valente;residential;29.94;Undirected
893;889;Travessa André Valente;residential;54.69;Undirected
494;895;Travessa da Conceição;residential;58.17;Undirected
888;536;Travessa do Judeu;residential;54.93;Undirected
896;897;Calçada de São Lourenço;residential;10.24;Undirected
898;897;Calçada de São Lourenço;residential;15.56;Undirected
897;899;Calçada de São Lourenço;residential;26.72;Undirected
900;901;Largo da Achada;residential;12.81;Undirected
902;900;Largo da Achada;residential;14.89;Undirected
900;903;Largo da Achada;residential;14.02;Undirected
904;905;Largo dos Trigueiros;residential;26.95;Undirected
906;907;Rua do Arco do Marquês de Alegrete;residential;32.57;Undirected
214;907;Rua do Arco do Marquês de Alegrete;tertiary;63.19;Undirected
907;779;Rua do Arco do Marquês de Alegrete;tertiary;24.99;Undirected
908;465;Rua Dom Duarte;residential;25.52;Undirected
909;902;Rua da Achada;residential;33.98;Undirected
902;903;Rua da Achada;residential;15.29;Undirected
903;910;Rua da Achada;residential;26.65;Undirected
911;658;Rua das Farinhas;residential;131.54;Undirected
912;898;Rua de São Lourenço;residential;27.98;Undirected
898;904;Rua de São Lourenço;residential;51.1;Undirected
913;901;Beco de São Francisco;residential;36.71;Undirected
905;911;Beco das Farinhas;residential;48.92;Undirected
349;696;Largo do Calhariz;tertiary;32.23;Undirected
696;290;Largo do Calhariz;tertiary;30.41;Undirected
290;891;Largo do Calhariz;tertiary;21.47;Undirected
914;655;Rua de Santa Cruz do Castelo;residential;21.55;Undirected
915;657;Largo de Santa Cruz do Castello;residential;6.97;Undirected
657;916;Largo de Santa Cruz do Castello;residential;18.81;Undirected
831;915;Rua das Flores de Santa Cruz;residential;72.92;Undirected
917;655;Rua de Santa Cruz do Castelo;residential;35.88;Undirected
916;653;Rua do Recolhimento;residential;83.67;Undirected
918;919;Beco do Pernabuquel;residential;15.82;Undirected
106;918;Beco do Pernabuquel;residential;2.51;Undirected
653;818;Beco do Recolhimento;residential;19.67;Undirected
667;920;Rua da Penha de França;residential;30.44;Undirected
136;90;Calçada da Senhora do Monte;residential;149.17;Undirected
90;137;Calçada da Senhora do Monte;residential;171.99;Undirected
137;141;Calçada da Senhora do Monte;residential;33.54;Undirected
463;602;Largo da Graça;residential;138.49;Undirected
504;116;Rua de São Vicente;residential;98.86;Undirected
116;806;Rua de São Vicente;residential;12.09;Undirected
602;921;Largo da Graça;residential;51.01;Undirected
806;601;Rua de Santa Marinha;residential;94.23;Undirected
485;442;Largo dos Lóios;residential;73.99;Undirected
617;922;Largo de Santa Luzia;tertiary;29.93;Undirected
922;437;Largo de Santa Luzia;tertiary;40.1;Undirected
923;924;Largo do Contador-Mor;residential;15.64;Undirected
924;925;Largo do Contador-Mor;residential;10.25;Undirected
925;439;Largo do Contador-Mor;residential;47.55;Undirected
926;600;Travessa do Açouge;tertiary;29.16;Undirected
927;822;Largo do Menino Deus;residential;44.37;Undirected
601;928;Calçada da Graça;tertiary;23.73;Undirected
927;929;Largo do Menino Deus;residential;28.14;Undirected
930;859;Rua da Penha de França;residential;360.52;Undirected
859;79;Rua da Penha de França;residential;13.53;Undirected
79;920;Rua da Penha de França;residential;36.42;Undirected
527;642;Rua das Flores;residential;47.54;Undirected
642;837;Rua das Flores;residential;96.02;Undirected
837;514;Rua das Flores;residential;111.31;Undirected
557;678;UNAMED;residential;186.56;Undirected
931;932;Rua do Salvador;residential;5.82;Undirected
932;933;Rua do Salvador;residential;27.71;Undirected
933;934;Rua do Salvador;residential;58.47;Undirected
935;936;Rua Guilherme Braga;residential;131.99;Undirected
590;937;Largo do Salvador;residential;25.81;Undirected
938;939;Rua do Salvador;residential;76.77;Undirected
532;940;Travessa de Santana;residential;68.56;Undirected
529;941;Pátio do Salema;residential;55.36;Undirected
450;742;Calçada de Santana;residential;43.07;Undirected
742;740;Calçada de Santana;residential;40.91;Undirected
740;734;Calçada de Santana;residential;70.59;Undirected
734;942;Calçada de Santana;residential;35.83;Undirected
942;943;Calçada de Santana;residential;58.01;Undirected
943;732;Calçada de Santana;residential;1.89;Undirected
